Device ID,
Remarks,LTD_512_A4_229
Time,MeasResult1_value,MeasResult2_value,MeasResult1_time,MeasResult2_time
6.25615,0.000101460980659,9.99439811706543,6.25615,6.25615
6.25625,0.00010194654169,9.99414253234863,6.25625,6.25625
6.25635,0.000102040568891,9.99431133270264,6.25635,6.25635
6.25645,0.000102092504676,9.99423408508301,6.25645,6.25645
6.25655,0.000102066544059,9.99395751953125,6.25655,6.25655
6.25665,0.000102061123471,9.99405860900879,6.25665,6.25665
6.25675,0.000102061108919,9.99417781829834,6.25675,6.25675
6.25685,0.000102074794995,9.99423408508301,6.25685,6.25685
6.25695,0.000102108409919,9.99423313140869,6.25695,6.25695
6.25705,9.074855916E-05,2.573805809021,6.25705,6.25705
6.25715,2.1693107556E-05,-0.001237813499756,6.25715,6.25715
6.25725,2.0299317839E-05,-0.001300159143284,6.25725,6.25725
6.25735,2.0082217816E-05,-0.001188133959658,6.25735,6.25735
6.25745,2.0089466489E-05,-0.001325210090727,6.25745,6.25745
6.25755,2.0114237486E-05,-0.001151331700385,6.25755,6.25755
6.25765,2.0165836759E-05,-0.001249424181879,6.25765,6.25765
6.25775,2.0193059754E-05,-0.001311629079282,6.25775,6.25775
6.25785,2.0235476768E-05,-0.001288267085329,6.25785,6.25785
6.25795,2.0312711058E-05,-0.001395577681251,6.25795,6.25795
6.25805,4.8726520617E-05,7.40943050384521,6.25805,6.25805
6.25815,0.00010146178829,9.99411582946777,6.25815,6.25815
6.25825,0.000101987228845,9.99447250366211,6.25825,6.25825
6.25835,0.000102055186289,9.9942512512207,6.25835,6.25835
6.25845,0.000102044788946,9.99386692047119,6.25845,6.25845
6.25855,0.000102086756669,9.99404811859131,6.25855,6.25855
6.25865,0.000102118283394,9.99393844604492,6.25865,6.25865
6.25875,0.000102082172816,9.99422264099121,6.25875,6.25875
6.25885,0.000102079815406,9.99448776245117,6.25885,6.25885
6.25895,0.000102079437056,9.99438762664795,6.25895,6.25895
