A2_LTP,,,,,,,,,,,,,,,,
 Time, MeasResult1_value, MeasResult2_value,,,,,,,,,,,,,,
7.06015,3.15E-06,-0.001225076,,,,,,,,,,,,,,
7.06025,3.15E-06,-0.001002083,,,,,,,,,,,,,,
7.06035,3.15E-06,-0.001105522,,,,,,,,,,,,,,
7.06045,3.15E-06,-0.000965774,,,,,,,,,,,,,,
7.06055,3.15E-06,-0.000983647,,,,,,,,,,,,,,
7.06065,3.15E-06,-0.00074088,,,,,,,,,,,,,,
7.06075,3.14E-06,-0.000955289,,,,,,,,,,,,,,
7.06085,3.14E-06,-0.00122585,,,,,,,,,,,,,,
7.06095,3.14E-06,-0.001004968,,,,,,,,,,,,,,
7.06105,3.14E-06,-0.000926368,,,,,,,,,,,,,,
7.06115,3.14E-06,-0.001274122,,,,,,,,,,,,,,
7.06125,3.14E-06,-0.001306209,,,,,,,,,,,,,,
7.06135,3.14E-06,-0.001169064,,,,,,,,,,,,,,
7.06145,3.14E-06,-0.001236968,,,,,,,,,,,,,,
7.06155,3.14E-06,-0.001213888,,,,,,,,,,,,,,
7.06165,3.14E-06,-0.001323801,,,,,,,,,,,,,,
7.06175,3.14E-06,-0.001165897,,,,,,,,,,,,,,
7.06185,3.14E-06,-0.001147391,,,,,,,,,,,,,,
7.06195,3.14E-06,-0.001260471,,,,,,,,,,,,,,
7.06205,3.14E-06,-0.001319016,,,,,,,,,,,,,,
7.06215,3.14E-06,-0.00154412,,,,,,,,,,,,,,
7.06225,3.14E-06,-0.001200377,,,,,,,,,,,,,,
7.06235,3.14E-06,-0.001360955,,,,,,,,,,,,,,
7.06245,3.14E-06,-0.001037337,,,,,,,,,,,,,,
7.06255,3.14E-06,-0.001219728,,,,,,,,,,,,,,
7.06265,3.14E-06,-0.001286084,,,,,,,,,,,,,,
7.06275,3.14E-06,-0.001208329,,,,,,,,,,,,,,
7.06285,3.14E-06,-0.001087016,,,,,,,,,,,,,,
7.06295,3.14E-06,-0.001178986,,,,,,,,,,,,,,
7.06305,3.13E-06,-0.001069424,,,,,,,,,,,,,,
7.06315,3.13E-06,-0.001240557,,,,,,,,,,,,,,
7.06325,3.13E-06,-0.001142958,,,,,,,,,,,,,,
7.06335,3.13E-06,-0.001214873,,,,,,,,,,,,,,
7.06345,3.13E-06,-0.001033255,,,,,,,,,,,,,,
7.06355,3.13E-06,-0.001233942,,,,,,,,,,,,,,
7.06365,3.13E-06,-0.001127266,,,,,,,,,,,,,,
7.06375,3.13E-06,-0.001176241,,,,,,,,,,,,,,
7.06385,3.13E-06,-0.0012585,,,,,,,,,,,,,,
7.06395,3.13E-06,-0.001428155,,,,,,,,,,,,,,
7.06405,3.13E-06,-0.001314512,,,,,,,,,,,,,,
7.06415,3.13E-06,-0.001126844,,,,,,,,,,,,,,
7.06425,3.13E-06,-0.001067383,,,,,,,,,,,,,,
7.06435,3.13E-06,-0.001126914,,,,,,,,,,,,,,
7.06445,3.13E-06,-0.001203262,,,,,,,,,,,,,,
7.06455,3.13E-06,-0.001183067,,,,,,,,,,,,,,
7.06465,3.13E-06,-0.001162379,,,,,,,,,,,,,,
7.06475,3.13E-06,-0.001136836,,,,,,,,,,,,,,
7.06485,3.13E-06,-0.001253926,,,,,,,,,,,,,,
7.06495,3.13E-06,-0.001093208,,,,,,,,,,,,,,
7.06505,3.13E-06,-0.001361729,,,,,,,,,,,,,,
7.06515,3.12E-06,-0.001167375,,,,,,,,,,,,,,
7.06525,3.12E-06,-0.001003701,,,,,,,,,,,,,,
7.06535,3.12E-06,-0.001311627,,,,,,,,,,,,,,
7.06545,3.12E-06,-0.001090253,,,,,,,,,,,,,,
7.06555,3.12E-06,-0.001263215,,,,,,,,,,,,,,
7.06565,3.12E-06,-0.00099779,,,,,,,,,,,,,,
7.06575,3.12E-06,-0.000779371,,,,,,,,,,,,,,
7.06585,3.12E-06,-0.000726737,,,,,,,,,,,,,,
7.06595,3.12E-06,-0.00093446,,,,,,,,,,,,,,
7.06605,3.12E-06,-0.001008346,,,,,,,,,,,,,,
7.06615,3.12E-06,-0.001155553,,,,,,,,,,,,,,
7.06625,3.12E-06,-0.001346952,,,,,,,,,,,,,,
7.06635,3.12E-06,-0.001111855,,,,,,,,,,,,,,
7.06645,3.12E-06,-0.001144506,,,,,,,,,,,,,,
7.06655,3.12E-06,-0.001120229,,,,,,,,,,,,,,
7.06665,3.12E-06,-0.000962959,,,,,,,,,,,,,,
7.06675,3.12E-06,-0.000793234,,,,,,,,,,,,,,
7.06685,3.12E-06,-0.00082321,,,,,,,,,,,,,,
7.06695,3.12E-06,-0.000935938,,,,,,,,,,,,,,
7.06705,3.12E-06,-0.000857831,,,,,,,,,,,,,,
7.06715,3.12E-06,-0.00062006,,,,,,,,,,,,,,
7.06725,3.12E-06,-0.000770857,,,,,,,,,,,,,,
7.06735,3.12E-06,-0.000920527,,,,,,,,,,,,,,
7.06745,3.11E-06,-0.000882318,,,,,,,,,,,,,,
7.06755,3.12E-06,-0.000946704,,,,,,,,,,,,,,
7.06765,3.11E-06,-0.000996524,,,,,,,,,,,,,,
7.06775,3.11E-06,-0.000938893,,,,,,,,,,,,,,
7.06785,3.11E-06,-0.000778808,,,,,,,,,,,,,,
7.06795,3.11E-06,-0.001180604,,,,,,,,,,,,,,
7.06805,3.11E-06,-0.001087227,,,,,,,,,,,,,,
7.06815,3.11E-06,-0.001040081,,,,,,,,,,,,,,
7.06825,3.11E-06,-0.001252378,,,,,,,,,,,,,,
7.06835,3.11E-06,-0.001052044,,,,,,,,,,,,,,
7.06845,3.11E-06,-0.001270604,,,,,,,,,,,,,,
7.06855,3.11E-06,-0.001251252,,,,,,,,,,,,,,
7.06865,3.11E-06,-0.001081457,,,,,,,,,,,,,,
7.06875,3.11E-06,-0.001167375,,,,,,,,,,,,,,
7.06885,3.11E-06,-0.000891958,,,,,,,,,,,,,,
7.06895,3.11E-06,-0.001200799,,,,,,,,,,,,,,
7.06905,3.11E-06,-0.000991669,,,,,,,,,,,,,,
7.06915,3.11E-06,-0.001089901,,,,,,,,,,,,,,
7.06925,3.11E-06,-0.001089268,,,,,,,,,,,,,,
7.06935,3.11E-06,-0.000912295,,,,,,,,,,,,,,
7.06945,3.11E-06,-0.000897447,,,,,,,,,,,,,,
7.06955,3.11E-06,-0.000943538,,,,,,,,,,,,,,
7.06965,3.11E-06,-0.001034804,,,,,,,,,,,,,,
7.06975,3.11E-06,-0.001107774,,,,,,,,,,,,,,
7.06985,3.11E-06,-0.000973232,,,,,,,,,,,,,,
7.06995,3.11E-06,-0.000987869,,,,,,,,,,,,,,
7.07005,3.11E-06,-0.0010398,,,,,,,,,,,,,,
7.07015,3.10E-06,-0.001153653,,,,,,,,,,,,,,
7.07025,3.10E-06,-0.001111363,,,,,,,,,,,,,,
7.07035,3.10E-06,-0.001200659,,,,,,,,,,,,,,
7.07045,3.10E-06,-0.001294106,,,,,,,,,,,,,,
7.07055,3.10E-06,-0.001087016,,,,,,,,,,,,,,
7.07065,3.10E-06,-0.001194959,,,,,,,,,,,,,,
7.07075,3.10E-06,-0.001108056,,,,,,,,,,,,,,
7.07085,3.10E-06,-0.00140993,,,,,,,,,,,,,,
7.07095,3.10E-06,-0.00140986,,,,,,,,,,,,,,
7.07105,3.10E-06,-0.001257586,,,,,,,,,,,,,,
7.07115,3.10E-06,-0.001164912,,,,,,,,,,,,,,
7.07125,3.10E-06,-0.000940301,,,,,,,,,,,,,,
7.07135,3.10E-06,-0.001047751,,,,,,,,,,,,,,
7.07145,3.10E-06,-0.000999761,,,,,,,,,,,,,,
7.07155,3.10E-06,-0.000825884,,,,,,,,,,,,,,
7.07165,3.10E-06,-0.001011723,,,,,,,,,,,,,,
7.07175,3.10E-06,-0.001054014,,,,,,,,,,,,,,
7.07185,3.10E-06,-0.000996665,,,,,,,,,,,,,,
7.07195,3.10E-06,-0.00129868,,,,,,,,,,,,,,
7.07205,3.10E-06,-0.001119314,,,,,,,,,,,,,,
7.07215,3.10E-06,-0.001448773,,,,,,,,,,,,,,
7.07225,3.10E-06,-0.001232746,,,,,,,,,,,,,,
7.07235,3.10E-06,-0.001414363,,,,,,,,,,,,,,
7.07245,3.09E-06,-0.001291995,,,,,,,,,,,,,,
7.07255,3.09E-06,-0.001219095,,,,,,,,,,,,,,
7.07265,3.09E-06,-0.00117983,,,,,,,,,,,,,,
7.07275,3.09E-06,-0.001340337,,,,,,,,,,,,,,
7.07285,3.10E-06,-0.001278696,,,,,,,,,,,,,,
7.07295,3.09E-06,-0.001500352,,,,,,,,,,,,,,
7.07305,3.09E-06,-0.001077376,,,,,,,,,,,,,,
7.07315,3.09E-06,-0.000890481,,,,,,,,,,,,,,
7.07325,3.09E-06,-0.001040151,,,,,,,,,,,,,,
7.07335,3.09E-06,-0.001463691,,,,,,,,,,,,,,
7.07345,3.09E-06,-0.00150774,,,,,,,,,,,,,,
7.07355,3.09E-06,-0.001341463,,,,,,,,,,,,,,
7.07365,3.09E-06,-0.001444832,,,,,,,,,,,,,,
7.07375,3.09E-06,-0.001203262,,,,,,,,,,,,,,
7.07385,3.09E-06,-0.001169275,,,,,,,,,,,,,,
7.07395,3.09E-06,-0.001076953,,,,,,,,,,,,,,
7.07405,3.09E-06,-0.001083357,,,,,,,,,,,,,,
7.07415,3.09E-06,-0.001112841,,,,,,,,,,,,,,
7.07425,3.09E-06,-0.001232324,,,,,,,,,,,,,,
7.07435,3.09E-06,-0.001159564,,,,,,,,,,,,,,
7.07445,3.09E-06,-0.001154779,,,,,,,,,,,,,,
7.07455,3.09E-06,-0.001116711,,,,,,,,,,,,,,
7.07465,3.09E-06,-0.001036563,,,,,,,,,,,,,,
7.07475,3.09E-06,-0.001324997,,,,,,,,,,,,,,
7.07485,3.09E-06,-0.001159142,,,,,,,,,,,,,,
7.07495,3.09E-06,-0.001394238,,,,,,,,,,,,,,
7.07505,3.09E-06,-0.001154779,,,,,,,,,,,,,,
7.07515,3.09E-06,-0.001085186,,,,,,,,,,,,,,
7.07525,3.09E-06,-0.000934108,,,,,,,,,,,,,,
7.07535,3.09E-06,-0.00117793,,,,,,,,,,,,,,
7.07545,3.09E-06,-0.001164772,,,,,,,,,,,,,,
7.07555,3.08E-06,-0.001288125,,,,,,,,,,,,,,
7.07565,3.08E-06,-0.001114459,,,,,,,,,,,,,,
7.07575,3.08E-06,-0.001225569,,,,,,,,,,,,,,
7.07585,3.08E-06,-0.0015805,,,,,,,,,,,,,,
7.07595,3.08E-06,-0.001167234,,,,,,,,,,,,,,
7.07605,3.08E-06,-0.000977525,,,,,,,,,,,,,,
7.07615,3.08E-06,-0.001228383,,,,,,,,,,,,,,
7.07625,3.08E-06,-0.001059221,,,,,,,,,,,,,,
7.07635,3.08E-06,-0.001061684,,,,,,,,,,,,,,
7.07645,3.08E-06,-0.001131206,,,,,,,,,,,,,,
7.07655,3.08E-06,-0.00119524,,,,,,,,,,,,,,
7.07665,3.08E-06,-0.001124733,,,,,,,,,,,,,,
7.07675,3.08E-06,-0.001156327,,,,,,,,,,,,,,
7.07685,3.08E-06,-0.001041559,,,,,,,,,,,,,,
7.07695,3.08E-06,-0.000925101,,,,,,,,,,,,,,
7.07705,3.08E-06,-0.001141761,,,,,,,,,,,,,,
7.07715,3.08E-06,-0.000910747,,,,,,,,,,,,,,
7.07725,3.08E-06,-0.001120018,,,,,,,,,,,,,,
7.07735,3.08E-06,-0.001212551,,,,,,,,,,,,,,
7.07745,3.08E-06,-0.001010597,,,,,,,,,,,,,,
7.07755,3.08E-06,-0.000968729,,,,,,,,,,,,,,
7.07765,3.08E-06,-0.000866626,,,,,,,,,,,,,,
7.07775,3.08E-06,-0.001001309,,,,,,,,,,,,,,
7.07785,3.08E-06,-0.001041629,,,,,,,,,,,,,,
7.07795,3.08E-06,-0.001050847,,,,,,,,,,,,,,
7.07805,3.08E-06,-0.001198336,,,,,,,,,,,,,,
7.07815,3.08E-06,-0.001200659,,,,,,,,,,,,,,
7.07825,3.08E-06,-0.000983013,,,,,,,,,,,,,,
7.07835,3.08E-06,-0.000960285,,,,,,,,,,,,,,
7.07845,3.08E-06,-0.001138454,,,,,,,,,,,,,,
7.07855,3.08E-06,-0.001050073,,,,,,,,,,,,,,
7.07865,3.08E-06,-0.000725611,,,,,,,,,,,,,,
7.07875,3.08E-06,-0.000998142,,,,,,,,,,,,,,
7.07885,3.08E-06,-0.001011582,,,,,,,,,,,,,,
7.07895,3.08E-06,-0.00117019,,,,,,,,,,,,,,
7.07905,3.08E-06,-0.000892662,,,,,,,,,,,,,,
7.07915,3.08E-06,-0.000971684,,,,,,,,,,,,,,
7.07925,3.07E-06,-0.000674665,,,,,,,,,,,,,,
7.07935,3.07E-06,-0.000535901,,,,,,,,,,,,,,
7.07945,3.07E-06,-0.000637371,,,,,,,,,,,,,,
7.07955,3.07E-06,-0.000648418,,,,,,,,,,,,,,
7.07965,3.07E-06,-0.000702179,,,,,,,,,,,,,,
7.07975,3.07E-06,-0.000874367,,,,,,,,,,,,,,
7.07985,3.07E-06,-0.000931083,,,,,,,,,,,,,,
7.07995,3.07E-06,-0.000810825,,,,,,,,,,,,,,
7.08005,3.07E-06,-0.000685713,,,,,,,,,,,,,,
7.08015,3.07E-06,-0.000637793,,,,,,,,,,,,,,
7.08025,3.07E-06,-0.000851427,,,,,,,,,,,,,,
7.08035,3.07E-06,-0.000545331,,,,,,,,,,,,,,
7.08045,3.07E-06,-0.000759598,,,,,,,,,,,,,,
7.08055,3.07E-06,-0.000694931,,,,,,,,,,,,,,
7.08065,3.07E-06,-0.000622453,,,,,,,,,,,,,,
7.08075,3.07E-06,-0.001038463,,,,,,,,,,,,,,
7.08085,3.07E-06,-0.000819199,,,,,,,,,,,,,,
7.08095,3.07E-06,-0.000914406,,,,,,,,,,,,,,
7.08105,3.07E-06,-0.00082898,,,,,,,,,,,,,,
7.08115,3.07E-06,-0.000940512,,,,,,,,,,,,,,
7.08125,3.07E-06,-0.000945578,,,,,,,,,,,,,,
7.08135,3.07E-06,-0.000651303,,,,,,,,,,,,,,
7.08145,3.07E-06,-0.000614501,,,,,,,,,,,,,,
7.08155,3.07E-06,-0.000798793,,,,,,,,,,,,,,
7.08165,3.07E-06,-0.000808714,,,,,,,,,,,,,,
7.08175,3.07E-06,-0.00075995,,,,,,,,,,,,,,
7.08185,3.07E-06,-0.000933123,,,,,,,,,,,,,,
7.08195,3.07E-06,-0.000949871,,,,,,,,,,,,,,
7.08205,3.07E-06,-0.001140636,,,,,,,,,,,,,,
7.08215,3.06E-06,-0.00076762,,,,,,,,,,,,,,
7.08225,3.07E-06,-0.001095812,,,,,,,,,,,,,,
7.08235,3.06E-06,-0.001151754,,,,,,,,,,,,,,
7.08245,3.06E-06,-0.001087931,,,,,,,,,,,,,,
7.08255,3.06E-06,-0.001032833,,,,,,,,,,,,,,
7.08265,3.06E-06,-0.0009536,,,,,,,,,,,,,,
7.08275,3.06E-06,-0.000667277,,,,,,,,,,,,,,
7.08285,3.06E-06,-0.000700138,,,,,,,,,,,,,,
7.08295,3.06E-06,-0.001159986,,,,,,,,,,,,,,
7.08305,3.06E-06,-0.000959581,,,,,,,,,,,,,,
7.08315,3.06E-06,-0.001052888,,,,,,,,,,,,,,
7.08325,3.06E-06,-0.00097858,,,,,,,,,,,,,,
7.08335,3.06E-06,-0.000931646,,,,,,,,,,,,,,
7.08345,3.06E-06,-0.000833906,,,,,,,,,,,,,,
7.08355,3.06E-06,-0.00046476,,,,,,,,,,,,,,
7.08365,3.06E-06,-0.000962185,,,,,,,,,,,,,,
7.08375,3.06E-06,-0.000688105,,,,,,,,,,,,,,
7.08385,3.06E-06,-0.001164279,,,,,,,,,,,,,,
7.08395,3.06E-06,-0.000858745,,,,,,,,,,,,,,
7.08405,3.06E-06,-0.001086523,,,,,,,,,,,,,,
7.08415,3.06E-06,-0.00089984,,,,,,,,,,,,,,
7.08425,3.06E-06,-0.000957541,,,,,,,,,,,,,,
7.08435,3.06E-06,-0.000911943,,,,,,,,,,,,,,
7.08445,3.06E-06,-0.001060839,,,,,,,,,,,,,,
7.08455,3.06E-06,-0.001087438,,,,,,,,,,,,,,
7.08465,3.06E-06,-0.000923272,,,,,,,,,,,,,,
7.08475,3.05E-06,-0.00077346,,,,,,,,,,,,,,
7.08485,3.05E-06,-0.0010994,,,,,,,,,,,,,,
7.08495,3.06E-06,-0.000952122,,,,,,,,,,,,,,
7.08505,3.05E-06,-0.000941778,,,,,,,,,,,,,,
7.08515,3.05E-06,-0.001009331,,,,,,,,,,,,,,
7.08525,3.05E-06,-0.000869019,,,,,,,,,,,,,,
7.08535,3.06E-06,-0.00092292,,,,,,,,,,,,,,
7.08545,3.05E-06,-0.00077332,,,,,,,,,,,,,,
7.08555,3.05E-06,-0.000762272,,,,,,,,,,,,,,
7.08565,3.05E-06,-0.000866837,,,,,,,,,,,,,,
7.08575,3.05E-06,-0.00068719,,,,,,,,,,,,,,
7.08585,3.05E-06,-0.000700842,,,,,,,,,,,,,,
7.08595,3.05E-06,-0.000854664,,,,,,,,,,,,,,
7.08605,3.05E-06,-0.001005461,,,,,,,,,,,,,,
7.08615,3.05E-06,-0.000644548,,,,,,,,,,,,,,
7.08625,3.05E-06,-0.000695846,,,,,,,,,,,,,,
7.08635,3.05E-06,-0.000784508,,,,,,,,,,,,,,
7.08645,3.05E-06,-0.000910535,,,,,,,,,,,,,,
7.08655,3.05E-06,-0.000847698,,,,,,,,,,,,,,
7.08665,3.05E-06,-0.000682687,,,,,,,,,,,,,,
7.08675,3.05E-06,-0.000822225,,,,,,,,,,,,,,
7.08685,3.05E-06,-0.000823351,,,,,,,,,,,,,,
7.08695,3.05E-06,-0.000810473,,,,,,,,,,,,,,
7.08705,3.05E-06,-0.000800481,,,,,,,,,,,,,,
7.08715,3.05E-06,-0.00081167,,,,,,,,,,,,,,
7.08725,3.05E-06,-0.00083848,,,,,,,,,,,,,,
7.08735,3.05E-06,-0.0008021,,,,,,,,,,,,,,
7.08745,3.05E-06,-0.000726385,,,,,,,,,,,,,,
7.08755,3.05E-06,-0.0005549,,,,,,,,,,,,,,
7.08765,3.05E-06,-0.000721318,,,,,,,,,,,,,,
7.08775,3.05E-06,-0.000970488,,,,,,,,,,,,,,
7.08785,3.05E-06,-0.000853608,,,,,,,,,,,,,,
7.08795,3.05E-06,-0.000976891,,,,,,,,,,,,,,
7.08805,3.05E-06,-0.001005742,,,,,,,,,,,,,,
7.08815,3.05E-06,-0.000834539,,,,,,,,,,,,,,
7.08825,3.05E-06,-0.000828628,,,,,,,,,,,,,,
7.08835,3.05E-06,-0.000837987,,,,,,,,,,,,,,
7.08845,3.05E-06,-0.000890903,,,,,,,,,,,,,,
7.08855,3.04E-06,-0.000703093,,,,,,,,,,,,,,
7.08865,3.04E-06,-0.001018901,,,,,,,,,,,,,,
7.08875,3.04E-06,-0.001050566,,,,,,,,,,,,,,
7.08885,3.04E-06,-0.001135358,,,,,,,,,,,,,,
7.08895,3.04E-06,-0.000996313,,,,,,,,,,,,,,
7.08905,3.04E-06,-0.001011934,,,,,,,,,,,,,,
7.08915,3.04E-06,-0.001131347,,,,,,,,,,,,,,
7.08925,3.04E-06,-0.001127195,,,,,,,,,,,,,,
7.08935,3.04E-06,-0.001103552,,,,,,,,,,,,,,
7.08945,3.04E-06,-0.001238305,,,,,,,,,,,,,,
7.08955,3.04E-06,-0.001117907,,,,,,,,,,,,,,
7.08965,3.04E-06,-0.0010303,,,,,,,,,,,,,,
7.08975,3.04E-06,-0.00104761,,,,,,,,,,,,,,
7.08985,3.04E-06,-0.001012075,,,,,,,,,,,,,,
7.08995,3.04E-06,-0.001045007,,,,,,,,,,,,,,
7.09005,3.04E-06,-0.000982802,,,,,,,,,,,,,,
7.09015,3.04E-06,-0.00112037,,,,,,,,,,,,,,
7.09025,3.04E-06,-0.000804,,,,,,,,,,,,,,
7.09035,3.04E-06,-0.001203544,,,,,,,,,,,,,,
7.09045,3.04E-06,-0.001296991,,,,,,,,,,,,,,
7.09055,3.04E-06,-0.001114881,,,,,,,,,,,,,,
7.09065,3.04E-06,-0.001367499,,,,,,,,,,,,,,
7.09075,3.04E-06,-0.001002435,,,,,,,,,,,,,,
7.09085,3.04E-06,-0.001109182,,,,,,,,,,,,,,
7.09095,3.04E-06,-0.001229439,,,,,,,,,,,,,,
7.09105,3.04E-06,-0.001326897,,,,,,,,,,,,,,
7.09115,3.04E-06,-0.001200448,,,,,,,,,,,,,,
7.09125,3.04E-06,-0.001151191,,,,,,,,,,,,,,
7.09135,3.04E-06,-0.001149291,,,,,,,,,,,,,,
7.09145,3.04E-06,-0.000939175,,,,,,,,,,,,,,
7.09155,3.04E-06,-0.000930238,,,,,,,,,,,,,,
7.09165,3.04E-06,-0.001035437,,,,,,,,,,,,,,
7.09175,3.04E-06,-0.001117203,,,,,,,,,,,,,,
7.09185,3.03E-06,-0.001144928,,,,,,,,,,,,,,
7.09195,3.03E-06,-0.001363629,,,,,,,,,,,,,,
7.09205,3.03E-06,-0.001200659,,,,,,,,,,,,,,
7.09215,3.03E-06,-0.001060487,,,,,,,,,,,,,,
7.09225,3.03E-06,-0.000906595,,,,,,,,,,,,,,
7.09235,3.03E-06,-0.000974992,,,,,,,,,,,,,,
7.09245,3.03E-06,-0.000889285,,,,,,,,,,,,,,
7.09255,3.03E-06,-0.000537731,,,,,,,,,,,,,,
7.09265,3.03E-06,-0.000900403,,,,,,,,,,,,,,
7.09275,3.03E-06,-0.001012708,,,,,,,,,,,,,,
7.09285,3.03E-06,-0.000733633,,,,,,,,,,,,,,
7.09295,3.03E-06,-0.000834046,,,,,,,,,,,,,,
7.09305,3.03E-06,-0.000946563,,,,,,,,,,,,,,
7.09315,3.03E-06,-0.000793163,,,,,,,,,,,,,,
7.09325,3.03E-06,-0.000864164,,,,,,,,,,,,,,
7.09335,3.03E-06,-0.000738136,,,,,,,,,,,,,,
7.09345,3.03E-06,-0.000994835,,,,,,,,,,,,,,
7.09355,3.03E-06,-0.001082864,,,,,,,,,,,,,,
7.09365,3.03E-06,-0.000908143,,,,,,,,,,,,,,
7.09375,3.03E-06,-0.000884289,,,,,,,,,,,,,,
7.09385,3.03E-06,-0.001092575,,,,,,,,,,,,,,
7.09395,3.03E-06,-0.001009964,,,,,,,,,,,,,,
7.09405,3.03E-06,-0.001384879,,,,,,,,,,,,,,
7.09415,3.03E-06,-0.001042262,,,,,,,,,,,,,,
7.09425,3.03E-06,-0.001118118,,,,,,,,,,,,,,
7.09435,3.03E-06,-0.001064076,,,,,,,,,,,,,,
7.09445,3.03E-06,-0.001152246,,,,,,,,,,,,,,
7.09455,3.03E-06,-0.0011032,,,,,,,,,,,,,,
7.09465,3.03E-06,-0.001154357,,,,,,,,,,,,,,
7.09475,3.03E-06,-0.001210299,,,,,,,,,,,,,,
7.09485,3.03E-06,-0.001020378,,,,,,,,,,,,,,
7.09495,3.03E-06,-0.000882881,,,,,,,,,,,,,,
7.09505,3.03E-06,-0.000852483,,,,,,,,,,,,,,
7.09515,3.03E-06,-0.000940371,,,,,,,,,,,,,,
7.09525,3.03E-06,-0.001059291,,,,,,,,,,,,,,
7.09535,3.03E-06,-0.001072098,,,,,,,,,,,,,,
7.09545,3.03E-06,-0.001021645,,,,,,,,,,,,,,
7.09555,3.03E-06,-0.001258852,,,,,,,,,,,,,,
7.09565,3.03E-06,-0.001073505,,,,,,,,,,,,,,
7.09575,3.03E-06,-0.001133177,,,,,,,,,,,,,,
7.09585,3.03E-06,-0.001007009,,,,,,,,,,,,,,
7.09595,3.03E-06,-0.0011818,,,,,,,,,,,,,,
7.09605,3.03E-06,-0.00119904,,,,,,,,,,,,,,
7.09615,3.03E-06,-0.00122015,,,,,,,,,,,,,,
7.09625,3.02E-06,-0.001164772,,,,,,,,,,,,,,
7.09635,3.02E-06,-0.001042614,,,,,,,,,,,,,,
7.09645,3.03E-06,-0.001088775,,,,,,,,,,,,,,
7.09655,3.02E-06,-0.001192144,,,,,,,,,,,,,,
7.09665,3.02E-06,-0.00105324,,,,,,,,,,,,,,
7.09675,3.02E-06,-0.001173004,,,,,,,,,,,,,,
7.09685,3.02E-06,-0.000999128,,,,,,,,,,,,,,
7.09695,3.02E-06,-0.001230846,,,,,,,,,,,,,,
7.09705,3.02E-06,-0.001250619,,,,,,,,,,,,,,
7.09715,3.02E-06,-0.00117786,,,,,,,,,,,,,,
7.09725,3.02E-06,-0.001180534,,,,,,,,,,,,,,
7.09735,3.02E-06,-0.00077726,,,,,,,,,,,,,,
7.09745,3.02E-06,-0.001075265,,,,,,,,,,,,,,
7.09755,3.02E-06,-0.001028893,,,,,,,,,,,,,,
7.09765,3.02E-06,-0.000844672,,,,,,,,,,,,,,
7.09775,3.02E-06,-0.000951911,,,,,,,,,,,,,,
7.09785,3.02E-06,-0.000885555,,,,,,,,,,,,,,
7.09795,3.02E-06,-0.001025797,,,,,,,,,,,,,,
7.09805,3.02E-06,-0.001113896,,,,,,,,,,,,,,
7.09815,3.02E-06,-0.001244357,,,,,,,,,,,,,,
7.09825,3.02E-06,-0.001347515,,,,,,,,,,,,,,
7.09835,3.02E-06,-0.001231761,,,,,,,,,,,,,,
7.09845,3.02E-06,-0.00108969,,,,,,,,,,,,,,
7.09855,3.02E-06,-0.001121425,,,,,,,,,,,,,,
7.09865,3.02E-06,-0.001070902,,,,,,,,,,,,,,
7.09875,3.02E-06,-0.001176171,,,,,,,,,,,,,,
7.09885,3.02E-06,-0.000693735,,,,,,,,,,,,,,
7.09895,3.02E-06,-0.000897588,,,,,,,,,,,,,,
7.09905,3.02E-06,-0.001018478,,,,,,,,,,,,,,
7.09915,3.02E-06,-0.001163364,,,,,,,,,,,,,,
7.09925,3.02E-06,-0.001212621,,,,,,,,,,,,,,
7.09935,3.02E-06,-0.001207836,,,,,,,,,,,,,,
7.09945,3.02E-06,-0.001158438,,,,,,,,,,,,,,
7.09955,3.02E-06,-0.000994554,,,,,,,,,,,,,,
7.09965,3.02E-06,-0.001204177,,,,,,,,,,,,,,
7.09975,3.02E-06,-0.001002013,,,,,,,,,,,,,,
7.09985,3.01E-06,-0.001182082,,,,,,,,,,,,,,
7.09995,3.02E-06,-0.000965562,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
