A2_LTD,,,,,,,,,,,,,,,,
 Time, MeasResult1_value, MeasResult2_value,,,,,,,,,,,,,,
6.97925,2.26E-06,-0.002489395,,,,,,,,,,,,,,
6.97935,9.97E-07,-0.002537315,,,,,,,,,,,,,,
6.97945,6.95E-07,-0.002316081,,,,,,,,,,,,,,
6.97955,5.90E-07,-0.002137701,,,,,,,,,,,,,,
6.97965,5.45E-07,-0.002219678,,,,,,,,,,,,,,
6.97975,5.20E-07,-0.002042776,,,,,,,,,,,,,,
6.97985,5.07E-07,-0.001994152,,,,,,,,,,,,,,
6.97995,4.99E-07,-0.001990985,,,,,,,,,,,,,,
6.98005,2.62E-07,0.191919431,,,,,,,,,,,,,,
6.98015,4.56E-06,9.990490913,,,,,,,,,,,,,,
6.98025,1.15E-05,9.990692139,,,,,,,,,,,,,,
6.98035,1.15E-05,9.990670204,,,,,,,,,,,,,,
6.98045,1.15E-05,9.990563393,,,,,,,,,,,,,,
6.98055,1.15E-05,9.990562439,,,,,,,,,,,,,,
6.98065,1.15E-05,9.990254402,,,,,,,,,,,,,,
6.98075,1.15E-05,9.990509033,,,,,,,,,,,,,,
6.98085,1.15E-05,9.990610123,,,,,,,,,,,,,,
6.98095,1.15E-05,9.990409851,,,,,,,,,,,,,,
6.98105,1.15E-05,9.806521416,,,,,,,,,,,,,,
6.98115,8.87E-06,-0.001770877,,,,,,,,,,,,,,
6.98125,2.27E-06,-0.001885083,,,,,,,,,,,,,,
6.98135,9.99E-07,-0.002104769,,,,,,,,,,,,,,
6.98145,6.95E-07,-0.001966568,,,,,,,,,,,,,,
6.98155,5.91E-07,-0.001984934,,,,,,,,,,,,,,
6.98165,5.44E-07,-0.002066278,,,,,,,,,,,,,,
6.98175,5.20E-07,-0.002080422,,,,,,,,,,,,,,
6.98185,5.07E-07,-0.002071837,,,,,,,,,,,,,,
6.98195,5.00E-07,-0.002283572,,,,,,,,,,,,,,
6.98205,2.87E-07,0.171600387,,,,,,,,,,,,,,
6.98215,4.51E-06,9.989728928,,,,,,,,,,,,,,
6.98225,1.15E-05,9.989625931,,,,,,,,,,,,,,
6.98235,1.15E-05,9.989622116,,,,,,,,,,,,,,
6.98245,1.15E-05,9.990011215,,,,,,,,,,,,,,
6.98255,1.15E-05,9.990016937,,,,,,,,,,,,,,
6.98265,1.15E-05,9.990022659,,,,,,,,,,,,,,
6.98275,1.15E-05,9.990070343,,,,,,,,,,,,,,
6.98285,1.15E-05,9.990280151,,,,,,,,,,,,,,
6.98295,1.15E-05,9.989868164,,,,,,,,,,,,,,
6.98305,1.15E-05,9.826114655,,,,,,,,,,,,,,
6.98315,8.88E-06,-0.002002596,,,,,,,,,,,,,,
6.98325,2.27E-06,-0.001955521,,,,,,,,,,,,,,
6.98335,1.00E-06,-0.002194839,,,,,,,,,,,,,,
6.98345,6.96E-07,-0.002135097,,,,,,,,,,,,,,
6.98355,5.91E-07,-0.002121235,,,,,,,,,,,,,,
6.98365,5.45E-07,-0.002195472,,,,,,,,,,,,,,
6.98375,5.21E-07,-0.00203208,,,,,,,,,,,,,,
6.98385,5.07E-07,-0.002441686,,,,,,,,,,,,,,
6.98395,5.00E-07,-0.002362242,,,,,,,,,,,,,,
6.98405,3.10E-07,0.151994094,,,,,,,,,,,,,,
6.98415,4.46E-06,9.989937782,,,,,,,,,,,,,,
6.98425,1.15E-05,9.990040779,,,,,,,,,,,,,,
6.98435,1.15E-05,9.990110397,,,,,,,,,,,,,,
6.98445,1.15E-05,9.990193367,,,,,,,,,,,,,,
6.98455,1.15E-05,9.990217209,,,,,,,,,,,,,,
6.98465,1.15E-05,9.989993095,,,,,,,,,,,,,,
6.98475,1.15E-05,9.990184784,,,,,,,,,,,,,,
6.98485,1.15E-05,9.990170479,,,,,,,,,,,,,,
6.98495,1.15E-05,9.990316391,,,,,,,,,,,,,,
6.98505,1.15E-05,9.846152306,,,,,,,,,,,,,,
6.98515,8.89E-06,-0.002042424,,,,,,,,,,,,,,
6.98525,2.28E-06,-0.002297786,,,,,,,,,,,,,,
6.98535,1.00E-06,-0.002100688,,,,,,,,,,,,,,
6.98545,6.94E-07,-0.002136716,,,,,,,,,,,,,,
6.98555,5.91E-07,-0.001983949,,,,,,,,,,,,,,
6.98565,5.45E-07,-0.002433805,,,,,,,,,,,,,,
6.98575,5.20E-07,-0.002463078,,,,,,,,,,,,,,
6.98585,5.07E-07,-0.002294971,,,,,,,,,,,,,,
6.98595,5.00E-07,-0.002067474,,,,,,,,,,,,,,
6.98605,3.34E-07,0.132044688,,,,,,,,,,,,,,
6.98615,4.42E-06,9.990169525,,,,,,,,,,,,,,
6.98625,1.15E-05,9.990358353,,,,,,,,,,,,,,
6.98635,1.15E-05,9.990358353,,,,,,,,,,,,,,
6.98645,1.15E-05,9.990362167,,,,,,,,,,,,,,
6.98655,1.15E-05,9.990587234,,,,,,,,,,,,,,
6.98665,1.15E-05,9.990392685,,,,,,,,,,,,,,
6.98675,1.15E-05,9.990375519,,,,,,,,,,,,,,
6.98685,1.15E-05,9.990115166,,,,,,,,,,,,,,
6.98695,1.15E-05,9.990323067,,,,,,,,,,,,,,
6.98705,1.15E-05,9.866307259,,,,,,,,,,,,,,
6.98715,8.91E-06,-0.002281601,,,,,,,,,,,,,,
6.98725,2.28E-06,-0.002247333,,,,,,,,,,,,,,
6.98735,1.00E-06,-0.002170633,,,,,,,,,,,,,,
6.98745,6.95E-07,-0.002273298,,,,,,,,,,,,,,
6.98755,5.91E-07,-0.001862073,,,,,,,,,,,,,,
6.98765,5.44E-07,-0.002260984,,,,,,,,,,,,,,
6.98775,5.20E-07,-0.002168592,,,,,,,,,,,,,,
6.98785,5.07E-07,-0.002083307,,,,,,,,,,,,,,
6.98795,4.99E-07,-0.001935958,,,,,,,,,,,,,,
6.98805,3.57E-07,0.111967355,,,,,,,,,,,,,,
6.98815,4.37E-06,9.990229607,,,,,,,,,,,,,,
6.98825,1.15E-05,9.990278244,,,,,,,,,,,,,,
6.98835,1.15E-05,9.990168571,,,,,,,,,,,,,,
6.98845,1.15E-05,9.990085602,,,,,,,,,,,,,,
6.98855,1.15E-05,9.990257263,,,,,,,,,,,,,,
6.98865,1.15E-05,9.990110397,,,,,,,,,,,,,,
6.98875,1.15E-05,9.989822388,,,,,,,,,,,,,,
6.98885,1.15E-05,9.989844322,,,,,,,,,,,,,,
6.98895,1.15E-05,9.990044594,,,,,,,,,,,,,,
6.98905,1.15E-05,9.885785103,,,,,,,,,,,,,,
6.98915,8.93E-06,-0.002491154,,,,,,,,,,,,,,
6.98925,2.29E-06,-0.002407769,,,,,,,,,,,,,,
6.98935,1.00E-06,-0.002382226,,,,,,,,,,,,,,
6.98945,6.95E-07,-0.002245151,,,,,,,,,,,,,,
6.98955,5.91E-07,-0.002373149,,,,,,,,,,,,,,
6.98965,5.44E-07,-0.002464837,,,,,,,,,,,,,,
6.98975,5.19E-07,-0.002433946,,,,,,,,,,,,,,
6.98985,5.06E-07,-0.002458856,,,,,,,,,,,,,,
6.98995,4.99E-07,-0.002577143,,,,,,,,,,,,,,
6.99005,3.81E-07,0.09170334,,,,,,,,,,,,,,
6.99015,4.33E-06,9.989665031,,,,,,,,,,,,,,
6.99025,1.15E-05,9.989619255,,,,,,,,,,,,,,
6.99035,1.15E-05,9.989605904,,,,,,,,,,,,,,
6.99045,1.15E-05,9.989424706,,,,,,,,,,,,,,
6.99055,1.15E-05,9.989519119,,,,,,,,,,,,,,
6.99065,1.15E-05,9.989645958,,,,,,,,,,,,,,
6.99075,1.15E-05,9.989719391,,,,,,,,,,,,,,
6.99085,1.15E-05,9.989805222,,,,,,,,,,,,,,
6.99095,1.15E-05,9.989607811,,,,,,,,,,,,,,
6.99105,1.15E-05,9.905694008,,,,,,,,,,,,,,
6.99115,8.94E-06,-0.002188787,,,,,,,,,,,,,,
6.99125,2.29E-06,-0.002358583,,,,,,,,,,,,,,
6.99135,1.00E-06,-0.002442953,,,,,,,,,,,,,,
6.99145,6.95E-07,-0.002487917,,,,,,,,,,,,,,
6.99155,5.91E-07,-0.002623655,,,,,,,,,,,,,,
6.99165,5.44E-07,-0.002410232,,,,,,,,,,,,,,
6.99175,5.20E-07,-0.002211868,,,,,,,,,,,,,,
6.99185,5.06E-07,-0.002285612,,,,,,,,,,,,,,
6.99195,4.98E-07,-0.002232556,,,,,,,,,,,,,,
6.99205,4.04E-07,0.071743175,,,,,,,,,,,,,,
6.99215,4.28E-06,9.989481926,,,,,,,,,,,,,,
6.99225,1.15E-05,9.989350319,,,,,,,,,,,,,,
6.99235,1.15E-05,9.989526749,,,,,,,,,,,,,,
6.99245,1.15E-05,9.989747047,,,,,,,,,,,,,,
6.99255,1.15E-05,9.989852905,,,,,,,,,,,,,,
6.99265,1.15E-05,9.989467621,,,,,,,,,,,,,,
6.99275,1.15E-05,9.989701271,,,,,,,,,,,,,,
6.99285,1.15E-05,9.989715576,,,,,,,,,,,,,,
6.99295,1.15E-05,9.989561081,,,,,,,,,,,,,,
6.99305,1.15E-05,9.925180435,,,,,,,,,,,,,,
6.99315,8.96E-06,-0.00244626,,,,,,,,,,,,,,
6.99325,2.30E-06,-0.002765727,,,,,,,,,,,,,,
6.99335,1.00E-06,-0.002728502,,,,,,,,,,,,,,
6.99345,6.96E-07,-0.002693248,,,,,,,,,,,,,,
6.99355,5.91E-07,-0.002376456,,,,,,,,,,,,,,
6.99365,5.44E-07,-0.002220734,,,,,,,,,,,,,,
6.99375,5.20E-07,-0.002362312,,,,,,,,,,,,,,
6.99385,5.06E-07,-0.002565743,,,,,,,,,,,,,,
6.99395,4.98E-07,-0.002550052,,,,,,,,,,,,,,
6.99405,4.27E-07,0.052055113,,,,,,,,,,,,,,
6.99415,4.24E-06,9.989825249,,,,,,,,,,,,,,
6.99425,1.15E-05,9.990369797,,,,,,,,,,,,,,
6.99435,1.15E-05,9.990300179,,,,,,,,,,,,,,
6.99445,1.15E-05,9.990163803,,,,,,,,,,,,,,
6.99455,1.15E-05,9.990178108,,,,,,,,,,,,,,
6.99465,1.15E-05,9.989805222,,,,,,,,,,,,,,
6.99475,1.15E-05,9.989991188,,,,,,,,,,,,,,
6.99485,1.15E-05,9.989689827,,,,,,,,,,,,,,
6.99495,1.15E-05,9.989908218,,,,,,,,,,,,,,
6.99505,1.15E-05,9.945631027,,,,,,,,,,,,,,
6.99515,8.97E-06,-0.001869884,,,,,,,,,,,,,,
6.99525,2.30E-06,-0.002015051,,,,,,,,,,,,,,
6.99535,1.00E-06,-0.002261125,,,,,,,,,,,,,,
6.99545,6.96E-07,-0.002184143,,,,,,,,,,,,,,
6.99555,5.91E-07,-0.002011321,,,,,,,,,,,,,,
6.99565,5.44E-07,-0.002168522,,,,,,,,,,,,,,
6.99575,5.19E-07,-0.00225071,,,,,,,,,,,,,,
6.99585,5.05E-07,-0.002107232,,,,,,,,,,,,,,
6.99595,4.98E-07,-0.002075918,,,,,,,,,,,,,,
6.99605,4.51E-07,0.031843804,,,,,,,,,,,,,,
6.99615,4.19E-06,9.98965168,,,,,,,,,,,,,,
6.99625,1.15E-05,9.989736557,,,,,,,,,,,,,,
6.99635,1.15E-05,9.989787102,,,,,,,,,,,,,,
6.99645,1.15E-05,9.989803314,,,,,,,,,,,,,,
6.99655,1.15E-05,9.989701271,,,,,,,,,,,,,,
6.99665,1.15E-05,9.989701271,,,,,,,,,,,,,,
6.99675,1.15E-05,9.989747047,,,,,,,,,,,,,,
6.99685,1.15E-05,9.989403725,,,,,,,,,,,,,,
6.99695,1.15E-05,9.989401817,,,,,,,,,,,,,,
6.99705,1.15E-05,9.965301514,,,,,,,,,,,,,,
6.99715,8.98E-06,-0.002231148,,,,,,,,,,,,,,
6.99725,2.31E-06,-0.002438168,,,,,,,,,,,,,,
6.99735,1.01E-06,-0.00245006,,,,,,,,,,,,,,
6.99745,6.96E-07,-0.002393555,,,,,,,,,,,,,,
6.99755,5.91E-07,-0.002566025,,,,,,,,,,,,,,
6.99765,5.44E-07,-0.00251325,,,,,,,,,,,,,,
6.99775,5.20E-07,-0.002627033,,,,,,,,,,,,,,
6.99785,5.06E-07,-0.002406925,,,,,,,,,,,,,,
6.99795,4.98E-07,-0.002413117,,,,,,,,,,,,,,
6.99805,4.74E-07,0.011849083,,,,,,,,,,,,,,
6.99815,4.15E-06,9.98943615,,,,,,,,,,,,,,
6.99825,1.15E-05,9.989841461,,,,,,,,,,,,,,
6.99835,1.15E-05,9.989777565,,,,,,,,,,,,,,
6.99845,1.15E-05,9.989855766,,,,,,,,,,,,,,
6.99855,1.15E-05,9.989845276,,,,,,,,,,,,,,
6.99865,1.15E-05,9.989544868,,,,,,,,,,,,,,
6.99875,1.15E-05,9.989804268,,,,,,,,,,,,,,
6.99885,1.15E-05,9.989750862,,,,,,,,,,,,,,
6.99895,1.15E-05,9.989801407,,,,,,,,,,,,,,
6.99905,1.15E-05,9.98517704,,,,,,,,,,,,,,
6.99915,9.00E-06,-0.002603671,,,,,,,,,,,,,,
6.99925,2.31E-06,-0.002849815,,,,,,,,,,,,,,
6.99935,1.01E-06,-0.002784444,,,,,,,,,,,,,,
6.99945,6.97E-07,-0.002725265,,,,,,,,,,,,,,
6.99955,5.91E-07,-0.002780081,,,,,,,,,,,,,,
6.99965,5.44E-07,-0.002857837,,,,,,,,,,,,,,
6.99975,5.19E-07,-0.002630692,,,,,,,,,,,,,,
6.99985,5.06E-07,-0.002537315,,,,,,,,,,,,,,
6.99995,4.99E-07,-0.002417339,,,,,,,,,,,,,,
7.00005,4.95E-07,-0.00252092,,,,,,,,,,,,,,
7.00015,4.10E-06,9.984095573,,,,,,,,,,,,,,
7.00025,1.15E-05,9.989863396,,,,,,,,,,,,,,
7.00035,1.15E-05,9.989807129,,,,,,,,,,,,,,
7.00045,1.15E-05,9.989726067,,,,,,,,,,,,,,
7.00055,1.15E-05,9.98991394,,,,,,,,,,,,,,
7.00065,1.15E-05,9.989876747,,,,,,,,,,,,,,
7.00075,1.15E-05,9.989899635,,,,,,,,,,,,,,
7.00085,1.15E-05,9.989980698,,,,,,,,,,,,,,
7.00095,1.15E-05,9.989686966,,,,,,,,,,,,,,
7.00105,1.15E-05,9.98984623,,,,,,,,,,,,,,
7.00115,9.01E-06,0.013291395,,,,,,,,,,,,,,
7.00125,2.32E-06,-0.002566377,,,,,,,,,,,,,,
7.00135,1.01E-06,-0.002262039,,,,,,,,,,,,,,
7.00145,6.96E-07,-0.002535908,,,,,,,,,,,,,,
7.00155,5.91E-07,-0.002637799,,,,,,,,,,,,,,
7.00165,5.44E-07,-0.002134393,,,,,,,,,,,,,,
7.00175,5.20E-07,-0.002379974,,,,,,,,,,,,,,
7.00185,5.06E-07,-0.002375823,,,,,,,,,,,,,,
7.00195,4.98E-07,-0.002327058,,,,,,,,,,,,,,
7.00205,4.95E-07,-0.002263024,,,,,,,,,,,,,,
7.00215,4.08E-06,9.963560104,,,,,,,,,,,,,,
7.00225,1.15E-05,9.989538193,,,,,,,,,,,,,,
7.00235,1.15E-05,9.989652634,,,,,,,,,,,,,,
7.00245,1.15E-05,9.989490509,,,,,,,,,,,,,,
7.00255,1.15E-05,9.989616394,,,,,,,,,,,,,,
7.00265,1.15E-05,9.98977375,,,,,,,,,,,,,,
7.00275,1.15E-05,9.989686012,,,,,,,,,,,,,,
7.00285,1.15E-05,9.989462852,,,,,,,,,,,,,,
7.00295,1.15E-05,9.989607811,,,,,,,,,,,,,,
7.00305,1.15E-05,9.989645958,,,,,,,,,,,,,,
7.00315,9.03E-06,0.033471324,,,,,,,,,,,,,,
7.00325,2.33E-06,-0.002594383,,,,,,,,,,,,,,
7.00335,1.01E-06,-0.002430005,,,,,,,,,,,,,,
7.00345,6.97E-07,-0.002604093,,,,,,,,,,,,,,
7.00355,5.92E-07,-0.002303133,,,,,,,,,,,,,,
7.00365,5.44E-07,-0.001998937,,,,,,,,,,,,,,
7.00375,5.19E-07,-0.001990423,,,,,,,,,,,,,,
7.00385,5.05E-07,-0.001976701,,,,,,,,,,,,,,
7.00395,4.99E-07,-0.002074793,,,,,,,,,,,,,,
7.00405,4.95E-07,-0.002243603,,,,,,,,,,,,,,
7.00415,4.06E-06,9.943778992,,,,,,,,,,,,,,
7.00425,1.15E-05,9.989985466,,,,,,,,,,,,,,
7.00435,1.15E-05,9.99010849,,,,,,,,,,,,,,
7.00445,1.15E-05,9.989930153,,,,,,,,,,,,,,
7.00455,1.15E-05,9.989897728,,,,,,,,,,,,,,
7.00465,1.15E-05,9.989665031,,,,,,,,,,,,,,
7.00475,1.15E-05,9.989866257,,,,,,,,,,,,,,
7.00485,1.15E-05,9.989904404,,,,,,,,,,,,,,
7.00495,1.15E-05,9.989772797,,,,,,,,,,,,,,
7.00505,1.15E-05,9.989640236,,,,,,,,,,,,,,
7.00515,9.04E-06,0.053472023,,,,,,,,,,,,,,
7.00525,2.33E-06,-0.00245393,,,,,,,,,,,,,,
7.00535,1.01E-06,-0.002301374,,,,,,,,,,,,,,
7.00545,6.98E-07,-0.002099069,,,,,,,,,,,,,,
7.00555,5.91E-07,-0.001626273,,,,,,,,,,,,,,
7.00565,5.45E-07,-0.001829423,,,,,,,,,,,,,,
7.00575,5.20E-07,-0.002135449,,,,,,,,,,,,,,
7.00585,5.05E-07,-0.002187661,,,,,,,,,,,,,,
7.00595,4.98E-07,-0.002156489,,,,,,,,,,,,,,
7.00605,4.94E-07,-0.002201524,,,,,,,,,,,,,,
7.00615,4.03E-06,9.924060822,,,,,,,,,,,,,,
7.00625,1.15E-05,9.989801407,,,,,,,,,,,,,,
7.00635,1.15E-05,9.989815712,,,,,,,,,,,,,,
7.00645,1.15E-05,9.990175247,,,,,,,,,,,,,,
7.00655,1.15E-05,9.989899635,,,,,,,,,,,,,,
7.00665,1.15E-05,9.989863396,,,,,,,,,,,,,,
7.00675,1.15E-05,9.989845276,,,,,,,,,,,,,,
7.00685,1.15E-05,9.989762306,,,,,,,,,,,,,,
7.00695,1.15E-05,9.989940643,,,,,,,,,,,,,,
7.00705,1.15E-05,9.989958763,,,,,,,,,,,,,,
7.00715,9.06E-06,0.073454849,,,,,,,,,,,,,,
7.00725,2.34E-06,-0.002589105,,,,,,,,,,,,,,
7.00735,1.01E-06,-0.002329029,,,,,,,,,,,,,,
7.00745,6.97E-07,-0.002402492,,,,,,,,,,,,,,
7.00755,5.91E-07,-0.002181399,,,,,,,,,,,,,,
7.00765,5.43E-07,-0.002356964,,,,,,,,,,,,,,
7.00775,5.19E-07,-0.002109061,,,,,,,,,,,,,,
7.00785,5.06E-07,-0.002028069,,,,,,,,,,,,,,
7.00795,4.98E-07,-0.002103151,,,,,,,,,,,,,,
7.00805,4.93E-07,-0.002166481,,,,,,,,,,,,,,
7.00815,4.01E-06,9.904158592,,,,,,,,,,,,,,
7.00825,1.15E-05,9.989973068,,,,,,,,,,,,,,
7.00835,1.15E-05,9.990097046,,,,,,,,,,,,,,
7.00845,1.15E-05,9.990019798,,,,,,,,,,,,,,
7.00855,1.15E-05,9.989597321,,,,,,,,,,,,,,
7.00865,1.15E-05,9.989748955,,,,,,,,,,,,,,
7.00875,1.15E-05,9.989636421,,,,,,,,,,,,,,
7.00885,1.15E-05,9.989667892,,,,,,,,,,,,,,
7.00895,1.15E-05,9.989923477,,,,,,,,,,,,,,
7.00905,1.15E-05,9.989682198,,,,,,,,,,,,,,
7.00915,9.07E-06,0.093364783,,,,,,,,,,,,,,
7.00925,2.34E-06,-0.002433946,,,,,,,,,,,,,,
7.00935,1.01E-06,-0.002270343,,,,,,,,,,,,,,
7.00945,6.98E-07,-0.002092314,,,,,,,,,,,,,,
7.00955,5.91E-07,-0.002021454,,,,,,,,,,,,,,
7.00965,5.43E-07,-0.00216057,,,,,,,,,,,,,,
7.00975,5.18E-07,-0.002133127,,,,,,,,,,,,,,
7.00985,5.05E-07,-0.002164299,,,,,,,,,,,,,,
7.00995,4.97E-07,-0.002370827,,,,,,,,,,,,,,
7.01005,4.94E-07,-0.002283642,,,,,,,,,,,,,,
7.01015,3.99E-06,9.883820534,,,,,,,,,,,,,,
7.01025,1.15E-05,9.98993969,,,,,,,,,,,,,,
7.01035,1.15E-05,9.989795685,,,,,,,,,,,,,,
7.01045,1.15E-05,9.989889145,,,,,,,,,,,,,,
7.01055,1.15E-05,9.990042686,,,,,,,,,,,,,,
7.01065,1.15E-05,9.990069389,,,,,,,,,,,,,,
7.01075,1.15E-05,9.989848137,,,,,,,,,,,,,,
7.01085,1.15E-05,9.989601135,,,,,,,,,,,,,,
7.01095,1.15E-05,9.989727974,,,,,,,,,,,,,,
7.01105,1.15E-05,9.989857674,,,,,,,,,,,,,,
7.01115,9.08E-06,0.113741666,,,,,,,,,,,,,,
7.01125,2.35E-06,-0.001994011,,,,,,,,,,,,,,
7.01135,1.01E-06,-0.002097099,,,,,,,,,,,,,,
7.01145,6.99E-07,-0.002079366,,,,,,,,,,,,,,
7.01155,5.93E-07,-0.001926529,,,,,,,,,,,,,,
7.01165,5.45E-07,-0.001722465,,,,,,,,,,,,,,
7.01175,5.20E-07,-0.001989648,,,,,,,,,,,,,,
7.01185,5.07E-07,-0.002169577,,,,,,,,,,,,,,
7.01195,4.99E-07,-0.002172955,,,,,,,,,,,,,,
7.01205,4.94E-07,-0.002313055,,,,,,,,,,,,,,
7.01215,3.97E-06,9.863946915,,,,,,,,,,,,,,
7.01225,1.15E-05,9.989887238,,,,,,,,,,,,,,
7.01235,1.15E-05,9.990115166,,,,,,,,,,,,,,
7.01245,1.15E-05,9.98982048,,,,,,,,,,,,,,
7.01255,1.15E-05,9.989628792,,,,,,,,,,,,,,
7.01265,1.15E-05,9.989780426,,,,,,,,,,,,,,
7.01275,1.15E-05,9.989724159,,,,,,,,,,,,,,
7.01285,1.15E-05,9.989676476,,,,,,,,,,,,,,
7.01295,1.15E-05,9.989655495,,,,,,,,,,,,,,
7.01305,1.15E-05,9.989916801,,,,,,,,,,,,,,
7.01315,9.10E-06,0.133638993,,,,,,,,,,,,,,
7.01325,2.35E-06,-0.002159303,,,,,,,,,,,,,,
7.01335,1.01E-06,-0.002243814,,,,,,,,,,,,,,
7.01345,6.97E-07,-0.002326847,,,,,,,,,,,,,,
7.01355,5.90E-07,-0.002160007,,,,,,,,,,,,,,
7.01365,5.42E-07,-0.002231781,,,,,,,,,,,,,,
7.01375,5.18E-07,-0.00205896,,,,,,,,,,,,,,
7.01385,5.04E-07,-0.001759619,,,,,,,,,,,,,,
7.01395,4.95E-07,-0.001749275,,,,,,,,,,,,,,
7.01405,4.92E-07,-0.001833363,,,,,,,,,,,,,,
7.01415,3.95E-06,9.844259262,,,,,,,,,,,,,,
7.01425,1.15E-05,9.989775658,,,,,,,,,,,,,,
7.01435,1.15E-05,9.989850998,,,,,,,,,,,,,,
7.01445,1.15E-05,9.989637375,,,,,,,,,,,,,,
7.01455,1.15E-05,9.989595413,,,,,,,,,,,,,,
7.01465,1.15E-05,9.989368439,,,,,,,,,,,,,,
7.01475,1.15E-05,9.989737511,,,,,,,,,,,,,,
7.01485,1.15E-05,9.990039825,,,,,,,,,,,,,,
7.01495,1.15E-05,9.989825249,,,,,,,,,,,,,,
7.01505,1.15E-05,9.990014076,,,,,,,,,,,,,,
7.01515,9.11E-06,0.153755665,,,,,,,,,,,,,,
7.01525,2.36E-06,-0.002051149,,,,,,,,,,,,,,
7.01535,1.01E-06,-0.002138193,,,,,,,,,,,,,,
7.01545,6.98E-07,-0.002107373,,,,,,,,,,,,,,
7.01555,5.90E-07,-0.00221039,,,,,,,,,,,,,,
7.01565,5.43E-07,-0.001940603,,,,,,,,,,,,,,
7.01575,5.18E-07,-0.002023425,,,,,,,,,,,,,,
7.01585,5.04E-07,-0.001885224,,,,,,,,,,,,,,
7.01595,4.97E-07,-0.001907882,,,,,,,,,,,,,,
7.01605,4.93E-07,-0.002169647,,,,,,,,,,,,,,
7.01615,3.92E-06,9.824039459,,,,,,,,,,,,,,
7.01625,1.15E-05,9.989839554,,,,,,,,,,,,,,
7.01635,1.15E-05,9.989779472,,,,,,,,,,,,,,
7.01645,1.15E-05,9.989692688,,,,,,,,,,,,,,
7.01655,1.15E-05,9.989656448,,,,,,,,,,,,,,
7.01665,1.15E-05,9.98972702,,,,,,,,,,,,,,
7.01675,1.15E-05,9.989649773,,,,,,,,,,,,,,
7.01685,1.15E-05,9.989657402,,,,,,,,,,,,,,
7.01695,1.15E-05,9.989994049,,,,,,,,,,,,,,
7.01705,1.15E-05,9.989643097,,,,,,,,,,,,,,
7.01715,9.13E-06,0.173923209,,,,,,,,,,,,,,
7.01725,2.36E-06,-0.002236637,,,,,,,,,,,,,,
7.01735,1.01E-06,-0.002090555,,,,,,,,,,,,,,
7.01745,6.97E-07,-0.002200468,,,,,,,,,,,,,,
7.01755,5.90E-07,-0.002220241,,,,,,,,,,,,,,
7.01765,5.42E-07,-0.00210878,,,,,,,,,,,,,,
7.01775,5.18E-07,-0.001895779,,,,,,,,,,,,,,
7.01785,5.03E-07,-0.001963472,,,,,,,,,,,,,,
7.01795,4.95E-07,-0.00186911,,,,,,,,,,,,,,
7.01805,4.92E-07,-0.002138475,,,,,,,,,,,,,,
7.01815,3.90E-06,9.804195404,,,,,,,,,,,,,,
7.01825,1.15E-05,9.990012169,,,,,,,,,,,,,,
7.01835,1.15E-05,9.990046501,,,,,,,,,,,,,,
7.01845,1.15E-05,9.990096092,,,,,,,,,,,,,,
7.01855,1.15E-05,9.990048409,,,,,,,,,,,,,,
7.01865,1.15E-05,9.990063667,,,,,,,,,,,,,,
7.01875,1.15E-05,9.989897728,,,,,,,,,,,,,,
7.01885,1.15E-05,9.990035057,,,,,,,,,,,,,,
7.01895,1.15E-05,9.99003315,,,,,,,,,,,,,,
7.01905,1.15E-05,9.989919662,,,,,,,,,,,,,,
7.01915,9.14E-06,0.193677753,,,,,,,,,,,,,,
7.01925,2.37E-06,-0.002184776,,,,,,,,,,,,,,
7.01935,1.02E-06,-0.002406573,,,,,,,,,,,,,,
7.01945,6.98E-07,-0.001999852,,,,,,,,,,,,,,
7.01955,5.90E-07,-0.002018992,,,,,,,,,,,,,,
7.01965,5.43E-07,-0.001776225,,,,,,,,,,,,,,
7.01975,5.18E-07,-0.001861721,,,,,,,,,,,,,,
7.01985,5.05E-07,-0.001938703,,,,,,,,,,,,,,
7.01995,4.96E-07,-0.002054949,,,,,,,,,,,,,,
7.02005,4.92E-07,-0.00224874,,,,,,,,,,,,,,
7.02015,3.88E-06,9.784088135,,,,,,,,,,,,,,
7.02025,1.15E-05,9.989571571,,,,,,,,,,,,,,
7.02035,1.15E-05,9.989274979,,,,,,,,,,,,,,
7.02045,1.15E-05,9.989349365,,,,,,,,,,,,,,
7.02055,1.15E-05,9.989419937,,,,,,,,,,,,,,
7.02065,1.15E-05,9.989165306,,,,,,,,,,,,,,
7.02075,1.15E-05,9.9893713,,,,,,,,,,,,,,
7.02085,1.15E-05,9.98928833,,,,,,,,,,,,,,
7.02095,1.15E-05,9.989237785,,,,,,,,,,,,,,
7.02105,1.15E-05,9.989495277,,,,,,,,,,,,,,
7.02115,9.16E-06,0.213577196,,,,,,,,,,,,,,
7.02125,2.38E-06,-0.002025958,,,,,,,,,,,,,,
7.02135,1.02E-06,-0.002217919,,,,,,,,,,,,,,
7.02145,6.98E-07,-0.002046294,,,,,,,,,,,,,,
7.02155,5.91E-07,-0.001876991,,,,,,,,,,,,,,
7.02165,5.44E-07,-0.001931596,,,,,,,,,,,,,,
7.02175,5.18E-07,-0.002096184,,,,,,,,,,,,,,
7.02185,5.05E-07,-0.001977194,,,,,,,,,,,,,,
7.02195,4.97E-07,-0.001944121,,,,,,,,,,,,,,
7.02205,4.93E-07,-0.001997178,,,,,,,,,,,,,,
