A1_LTP,,,,,,,,,,,,,,,,
6.97935,2.21E-06,-0.001603932,,,,,,,,,,,,,,
6.97945,3.09E-06,-0.001390157,,,,,,,,,,,,,,
6.97955,3.54E-06,-0.001165616,,,,,,,,,,,,,,
6.97965,3.81E-06,-0.001244145,,,,,,,,,,,,,,
6.97975,3.97E-06,-0.001004475,,,,,,,,,,,,,,
6.97985,4.04E-06,-0.00108786,,,,,,,,,,,,,,
6.97995,4.09E-06,-0.000910465,,,,,,,,,,,,,,
6.98005,5.96E-06,-0.194968298,,,,,,,,,,,,,,
6.98015,9.51E-06,-9.995144844,,,,,,,,,,,,,,
6.98025,1.69E-06,-9.995796204,,,,,,,,,,,,,,
6.98035,5.99E-07,-9.996562958,,,,,,,,,,,,,,
6.98045,2.18E-07,-9.996644974,,,,,,,,,,,,,,
6.98055,6.44E-08,-9.996694565,,,,,,,,,,,,,,
6.98065,-1.11E-08,-9.996645927,,,,,,,,,,,,,,
6.98075,-5.35E-08,-9.996920586,,,,,,,,,,,,,,
6.98085,-8.58E-08,-9.996955872,,,,,,,,,,,,,,
6.98095,-7.88E-08,-9.996774673,,,,,,,,,,,,,,
6.98105,-1.83E-06,-9.812502861,,,,,,,,,,,,,,
6.98115,-8.51E-06,-0.002716435,,,,,,,,,,,,,,
6.98125,1.65E-07,-0.00171849,,,,,,,,,,,,,,
6.98135,2.22E-06,-0.001763524,,,,,,,,,,,,,,
6.98145,3.12E-06,-0.001639538,,,,,,,,,,,,,,
6.98155,3.56E-06,-0.001385724,,,,,,,,,,,,,,
6.98165,3.79E-06,-0.001040996,,,,,,,,,,,,,,
6.98175,3.95E-06,-0.000976469,,,,,,,,,,,,,,
6.98185,4.02E-06,-0.001139017,,,,,,,,,,,,,,
6.98195,4.07E-06,-0.000934742,,,,,,,,,,,,,,
6.98205,5.91E-06,-0.175228521,,,,,,,,,,,,,,
6.98215,9.62E-06,-9.995211601,,,,,,,,,,,,,,
6.98225,1.71E-06,-9.995676994,,,,,,,,,,,,,,
6.98235,5.92E-07,-9.996069908,,,,,,,,,,,,,,
6.98245,2.45E-07,-9.996424675,,,,,,,,,,,,,,
6.98255,7.47E-08,-9.996727943,,,,,,,,,,,,,,
6.98265,-1.16E-08,-9.996941566,,,,,,,,,,,,,,
6.98275,-4.66E-08,-9.996878624,,,,,,,,,,,,,,
6.98285,-8.52E-08,-9.996780396,,,,,,,,,,,,,,
6.98295,-1.11E-07,-9.996842384,,,,,,,,,,,,,,
6.98305,-1.76E-06,-9.832912445,,,,,,,,,,,,,,
6.98315,-8.56E-06,-0.002697295,,,,,,,,,,,,,,
6.98325,1.12E-07,-0.002070958,,,,,,,,,,,,,,
6.98335,2.19E-06,-0.00145405,,,,,,,,,,,,,,
6.98345,3.11E-06,-0.00144061,,,,,,,,,,,,,,
6.98355,3.58E-06,-0.001405638,,,,,,,,,,,,,,
6.98365,3.78E-06,-0.001256812,,,,,,,,,,,,,,
6.98375,3.94E-06,-0.001381009,,,,,,,,,,,,,,
6.98385,4.05E-06,-0.001439977,,,,,,,,,,,,,,
6.98395,4.10E-06,-0.001608717,,,,,,,,,,,,,,
6.98405,5.82E-06,-0.155579016,,,,,,,,,,,,,,
6.98415,9.73E-06,-9.995524406,,,,,,,,,,,,,,
6.98425,1.69E-06,-9.996376991,,,,,,,,,,,,,,
6.98435,5.80E-07,-9.996769905,,,,,,,,,,,,,,
6.98445,1.89E-07,-9.996729851,,,,,,,,,,,,,,
6.98455,5.59E-08,-9.996889114,,,,,,,,,,,,,,
6.98465,-6.12E-08,-9.99693203,,,,,,,,,,,,,,
6.98475,-9.45E-08,-9.99674511,,,,,,,,,,,,,,
6.98485,-1.04E-07,-9.996827126,,,,,,,,,,,,,,
6.98495,-1.45E-07,-9.996878624,,,,,,,,,,,,,,
6.98505,-1.71E-06,-9.85281086,,,,,,,,,,,,,,
6.98515,-8.69E-06,-0.002646349,,,,,,,,,,,,,,
6.98525,1.15E-07,-0.002107971,,,,,,,,,,,,,,
6.98535,2.18E-06,-0.001556575,,,,,,,,,,,,,,
6.98545,3.10E-06,-0.001347022,,,,,,,,,,,,,,
6.98555,3.55E-06,-0.001272152,,,,,,,,,,,,,,
6.98565,3.81E-06,-0.001339915,,,,,,,,,,,,,,
6.98575,3.93E-06,-0.001374184,,,,,,,,,,,,,,
6.98585,4.04E-06,-0.001000324,,,,,,,,,,,,,,
6.98595,4.08E-06,-0.001042544,,,,,,,,,,,,,,
6.98605,5.69E-06,-0.135001093,,,,,,,,,,,,,,
6.98615,9.78E-06,-9.995019913,,,,,,,,,,,,,,
6.98625,1.67E-06,-9.995633125,,,,,,,,,,,,,,
6.98635,5.95E-07,-9.996336937,,,,,,,,,,,,,,
6.98645,2.16E-07,-9.996312141,,,,,,,,,,,,,,
6.98655,4.97E-08,-9.996421814,,,,,,,,,,,,,,
6.98665,-5.42E-09,-9.99652195,,,,,,,,,,,,,,
6.98675,-6.39E-08,-9.996611595,,,,,,,,,,,,,,
6.98685,-8.29E-08,-9.996557236,,,,,,,,,,,,,,
6.98695,-1.02E-07,-9.99677372,,,,,,,,,,,,,,
6.98705,-1.59E-06,-9.87279129,,,,,,,,,,,,,,
6.98715,-8.78E-06,-0.002370088,,,,,,,,,,,,,,
6.98725,1.56E-07,-0.002007839,,,,,,,,,,,,,,
6.98735,2.24E-06,-0.001465028,,,,,,,,,,,,,,
6.98745,3.11E-06,-0.001223598,,,,,,,,,,,,,,
6.98755,3.58E-06,-0.001015664,,,,,,,,,,,,,,
6.98765,3.85E-06,-0.001264833,,,,,,,,,,,,,,
6.98775,3.98E-06,-0.001374606,,,,,,,,,,,,,,
6.98785,4.03E-06,-0.001272996,,,,,,,,,,,,,,
6.98795,4.10E-06,-0.001418445,,,,,,,,,,,,,,
6.98805,5.61E-06,-0.115330629,,,,,,,,,,,,,,
6.98815,9.89E-06,-9.995452881,,,,,,,,,,,,,,
6.98825,1.68E-06,-9.99640274,,,,,,,,,,,,,,
6.98835,5.92E-07,-9.996712685,,,,,,,,,,,,,,
6.98845,2.22E-07,-9.996818542,,,,,,,,,,,,,,
6.98855,7.25E-08,-9.99707222,,,,,,,,,,,,,,
6.98865,1.36E-08,-9.996863365,,,,,,,,,,,,,,
6.98875,-7.71E-08,-9.997157097,,,,,,,,,,,,,,
6.98885,-1.04E-07,-9.997187614,,,,,,,,,,,,,,
6.98895,-9.99E-08,-9.997236252,,,,,,,,,,,,,,
6.98905,-1.48E-06,-9.893217087,,,,,,,,,,,,,,
6.98915,-8.88E-06,-0.002708905,,,,,,,,,,,,,,
6.98925,1.24E-07,-0.002010865,,,,,,,,,,,,,,
6.98935,2.23E-06,-0.001661774,,,,,,,,,,,,,,
6.98945,3.16E-06,-0.00154609,,,,,,,,,,,,,,
6.98955,3.57E-06,-0.001370384,,,,,,,,,,,,,,
6.98965,3.82E-06,-0.001195451,,,,,,,,,,,,,,
6.98975,3.96E-06,-0.00122768,,,,,,,,,,,,,,
6.98985,4.04E-06,-0.001395364,,,,,,,,,,,,,,
6.98995,4.10E-06,-0.001207906,,,,,,,,,,,,,,
6.99005,5.52E-06,-0.095230922,,,,,,,,,,,,,,
6.99015,1.00E-05,-9.995391846,,,,,,,,,,,,,,
6.99025,1.65E-06,-9.99588871,,,,,,,,,,,,,,
6.99035,5.57E-07,-9.996567726,,,,,,,,,,,,,,
6.99045,2.34E-07,-9.996587753,,,,,,,,,,,,,,
6.99055,2.94E-08,-9.996751785,,,,,,,,,,,,,,
6.99065,-6.80E-08,-9.996763229,,,,,,,,,,,,,,
6.99075,-7.08E-08,-9.996836662,,,,,,,,,,,,,,
6.99085,-1.04E-07,-9.996853828,,,,,,,,,,,,,,
6.99095,-1.14E-07,-9.996977806,,,,,,,,,,,,,,
6.99105,-1.35E-06,-9.912636757,,,,,,,,,,,,,,
6.99115,-8.99E-06,-0.002796372,,,,,,,,,,,,,,
6.99125,7.18E-08,-0.001940005,,,,,,,,,,,,,,
6.99135,2.15E-06,-0.001433996,,,,,,,,,,,,,,
6.99145,3.10E-06,-0.001351596,,,,,,,,,,,,,,
6.99155,3.54E-06,-0.001180323,,,,,,,,,,,,,,
6.99165,3.78E-06,-0.000850583,,,,,,,,,,,,,,
6.99175,3.92E-06,-0.000766424,,,,,,,,,,,,,,
6.99185,4.04E-06,-0.000711889,,,,,,,,,,,,,,
6.99195,4.06E-06,-0.000915954,,,,,,,,,,,,,,
6.99205,5.32E-06,-0.074747853,,,,,,,,,,,,,,
6.99215,1.01E-05,-9.994696617,,,,,,,,,,,,,,
6.99225,1.69E-06,-9.995566368,,,,,,,,,,,,,,
6.99235,5.70E-07,-9.995880127,,,,,,,,,,,,,,
6.99245,2.40E-07,-9.996142387,,,,,,,,,,,,,,
6.99255,6.25E-08,-9.996466637,,,,,,,,,,,,,,
6.99265,-2.86E-08,-9.996463776,,,,,,,,,,,,,,
6.99275,-6.60E-08,-9.99665451,,,,,,,,,,,,,,
6.99285,-8.11E-08,-9.996683121,,,,,,,,,,,,,,
6.99295,-1.04E-07,-9.996911049,,,,,,,,,,,,,,
6.99305,-1.25E-06,-9.9327631,,,,,,,,,,,,,,
6.99315,-9.09E-06,-0.002607718,,,,,,,,,,,,,,
6.99325,9.67E-08,-0.002132389,,,,,,,,,,,,,,
6.99335,2.21E-06,-0.001494019,,,,,,,,,,,,,,
6.99345,3.10E-06,-0.001518507,,,,,,,,,,,,,,
6.99355,3.54E-06,-0.000999831,,,,,,,,,,,,,,
6.99365,3.82E-06,-0.00099195,,,,,,,,,,,,,,
6.99375,3.96E-06,-0.001201573,,,,,,,,,,,,,,
6.99385,4.04E-06,-0.000937134,,,,,,,,,,,,,,
6.99395,4.08E-06,-0.001282144,,,,,,,,,,,,,,
6.99405,5.26E-06,-0.055367086,,,,,,,,,,,,,,
6.99415,1.03E-05,-9.995185852,,,,,,,,,,,,,,
6.99425,1.69E-06,-9.996063232,,,,,,,,,,,,,,
6.99435,6.33E-07,-9.99628067,,,,,,,,,,,,,,
6.99445,2.30E-07,-9.996704102,,,,,,,,,,,,,,
6.99455,6.41E-08,-9.996846199,,,,,,,,,,,,,,
6.99465,-2.43E-08,-9.996530533,,,,,,,,,,,,,,
6.99475,-3.44E-08,-9.996643066,,,,,,,,,,,,,,
6.99485,-1.10E-07,-9.996805191,,,,,,,,,,,,,,
6.99495,-8.38E-08,-9.996833801,,,,,,,,,,,,,,
6.99505,-1.11E-06,-9.952890396,,,,,,,,,,,,,,
6.99515,-9.22E-06,-0.003029849,,,,,,,,,,,,,,
6.99525,1.12E-07,-0.002181786,,,,,,,,,,,,,,
6.99535,2.21E-06,-0.001835369,,,,,,,,,,,,,,
6.99545,3.10E-06,-0.001502744,,,,,,,,,,,,,,
6.99555,3.58E-06,-0.001519421,,,,,,,,,,,,,,
6.99565,3.84E-06,-0.001362784,,,,,,,,,,,,,,
6.99575,3.97E-06,-0.001098064,,,,,,,,,,,,,,
6.99585,4.06E-06,-0.001170471,,,,,,,,,,,,,,
6.99595,4.11E-06,-0.001058306,,,,,,,,,,,,,,
6.99605,5.10E-06,-0.03550205,,,,,,,,,,,,,,
6.99615,1.05E-05,-9.995213509,,,,,,,,,,,,,,
6.99625,1.71E-06,-9.996119499,,,,,,,,,,,,,,
6.99635,6.19E-07,-9.996603966,,,,,,,,,,,,,,
6.99645,2.61E-07,-9.996809959,,,,,,,,,,,,,,
6.99655,7.62E-08,-9.996533394,,,,,,,,,,,,,,
6.99665,3.66E-08,-9.996734619,,,,,,,,,,,,,,
6.99675,-5.21E-08,-9.997026443,,,,,,,,,,,,,,
6.99685,-9.04E-08,-9.997065544,,,,,,,,,,,,,,
6.99695,-1.12E-07,-9.997076988,,,,,,,,,,,,,,
6.99705,-9.29E-07,-9.972809792,,,,,,,,,,,,,,
6.99715,-9.37E-06,-0.002971586,,,,,,,,,,,,,,
6.99725,6.11E-08,-0.002041756,,,,,,,,,,,,,,
6.99735,2.20E-06,-0.001628983,,,,,,,,,,,,,,
6.99745,3.10E-06,-0.001351314,,,,,,,,,,,,,,
6.99755,3.52E-06,-0.001602806,,,,,,,,,,,,,,
6.99765,3.79E-06,-0.001495778,,,,,,,,,,,,,,
6.99775,3.95E-06,-0.001427452,,,,,,,,,,,,,,
6.99785,4.07E-06,-0.001163997,,,,,,,,,,,,,,
6.99795,4.10E-06,-0.001317116,,,,,,,,,,,,,,
6.99805,4.89E-06,-0.015573406,,,,,,,,,,,,,,
6.99815,1.07E-05,-9.995535851,,,,,,,,,,,,,,
6.99825,1.70E-06,-9.996328354,,,,,,,,,,,,,,
6.99835,5.71E-07,-9.996605873,,,,,,,,,,,,,,
6.99845,2.10E-07,-9.996667862,,,,,,,,,,,,,,
6.99855,1.57E-08,-9.996692657,,,,,,,,,,,,,,
6.99865,-7.57E-08,-9.99673748,,,,,,,,,,,,,,
6.99875,-8.10E-08,-9.996606827,,,,,,,,,,,,,,
6.99885,-1.14E-07,-9.996343613,,,,,,,,,,,,,,
6.99895,-1.36E-07,-9.99648571,,,,,,,,,,,,,,
6.99905,-5.27E-07,-9.992551804,,,,,,,,,,,,,,
6.99915,-9.85E-06,-0.00344403,,,,,,,,,,,,,,
6.99925,6.65E-08,-0.002154202,,,,,,,,,,,,,,
6.99935,2.18E-06,-0.001813837,,,,,,,,,,,,,,
6.99945,3.08E-06,-0.001758177,,,,,,,,,,,,,,
6.99955,3.53E-06,-0.001324153,,,,,,,,,,,,,,
6.99965,3.77E-06,-0.001598584,,,,,,,,,,,,,,
6.99975,3.93E-06,-0.001417952,,,,,,,,,,,,,,
6.99985,4.03E-06,-0.00120861,,,,,,,,,,,,,,
6.99995,4.07E-06,-0.00110707,,,,,,,,,,,,,,
7.00005,4.09E-06,-0.001114318,,,,,,,,,,,,,,
7.00015,1.14E-05,-9.989605904,,,,,,,,,,,,,,
7.00025,1.68E-06,-9.995898247,,,,,,,,,,,,,,
7.00035,5.93E-07,-9.996829033,,,,,,,,,,,,,,
7.00045,2.28E-07,-9.996874809,,,,,,,,,,,,,,
7.00055,5.82E-08,-9.996907234,,,,,,,,,,,,,,
7.00065,-2.44E-08,-9.997068405,,,,,,,,,,,,,,
7.00075,-4.14E-08,-9.996952057,,,,,,,,,,,,,,
7.00085,-8.75E-08,-9.997186661,,,,,,,,,,,,,,
7.00095,-9.78E-08,-9.996937752,,,,,,,,,,,,,,
7.00105,-1.07E-07,-9.996771812,,,,,,,,,,,,,,
7.00115,-1.02E-05,-0.018740343,,,,,,,,,,,,,,
7.00125,8.75E-08,-0.002452066,,,,,,,,,,,,,,
7.00135,2.21E-06,-0.001948027,,,,,,,,,,,,,,
7.00145,3.10E-06,-0.001420978,,,,,,,,,,,,,,
7.00155,3.58E-06,-0.001439414,,,,,,,,,,,,,,
7.00165,3.86E-06,-0.001233661,,,,,,,,,,,,,,
7.00175,3.99E-06,-0.00119327,,,,,,,,,,,,,,
7.00185,4.05E-06,-0.001262793,,,,,,,,,,,,,,
7.00195,4.10E-06,-0.001391846,,,,,,,,,,,,,,
7.00205,4.12E-06,-0.001523925,,,,,,,,,,,,,,
7.00215,1.14E-05,-9.969984055,,,,,,,,,,,,,,
7.00225,1.71E-06,-9.996449471,,,,,,,,,,,,,,
7.00235,5.86E-07,-9.996915817,,,,,,,,,,,,,,
7.00245,2.34E-07,-9.996912956,,,,,,,,,,,,,,
7.00255,6.33E-08,-9.997012138,,,,,,,,,,,,,,
7.00265,-1.75E-08,-9.997160912,,,,,,,,,,,,,,
7.00275,-5.22E-08,-9.997015953,,,,,,,,,,,,,,
7.00285,-9.88E-08,-9.99713707,,,,,,,,,,,,,,
7.00295,-7.41E-08,-9.997320175,,,,,,,,,,,,,,
7.00305,-1.06E-07,-9.996954918,,,,,,,,,,,,,,
7.00315,-1.02E-05,-0.038571037,,,,,,,,,,,,,,
7.00325,5.85E-08,-0.002212888,,,,,,,,,,,,,,
7.00335,2.20E-06,-0.001657833,,,,,,,,,,,,,,
7.00345,3.10E-06,-0.001751914,,,,,,,,,,,,,,
7.00355,3.55E-06,-0.001839943,,,,,,,,,,,,,,
7.00365,3.82E-06,-0.00151344,,,,,,,,,,,,,,
7.00375,3.96E-06,-0.001216491,,,,,,,,,,,,,,
7.00385,4.02E-06,-0.001392549,,,,,,,,,,,,,,
7.00395,4.09E-06,-0.001402823,,,,,,,,,,,,,,
7.00405,4.13E-06,-0.001610335,,,,,,,,,,,,,,
7.00415,1.14E-05,-9.949780464,,,,,,,,,,,,,,
7.00425,1.72E-06,-9.996068001,,,,,,,,,,,,,,
7.00435,6.04E-07,-9.99647522,,,,,,,,,,,,,,
7.00445,2.25E-07,-9.996635437,,,,,,,,,,,,,,
7.00455,5.04E-08,-9.996721268,,,,,,,,,,,,,,
7.00465,-2.42E-08,-9.996635437,,,,,,,,,,,,,,
7.00475,-6.17E-08,-9.996588707,,,,,,,,,,,,,,
7.00485,-1.13E-07,-9.99672699,,,,,,,,,,,,,,
7.00495,-1.03E-07,-9.996836662,,,,,,,,,,,,,,
7.00505,-1.18E-07,-9.996917725,,,,,,,,,,,,,,
7.00515,-1.02E-05,-0.058700088,,,,,,,,,,,,,,
7.00525,6.32E-08,-0.002175312,,,,,,,,,,,,,,
7.00535,2.20E-06,-0.001570437,,,,,,,,,,,,,,
7.00545,3.10E-06,-0.001728904,,,,,,,,,,,,,,
7.00555,3.56E-06,-0.001631657,,,,,,,,,,,,,,
7.00565,3.85E-06,-0.001477764,,,,,,,,,,,,,,
7.00575,3.98E-06,-0.00161315,,,,,,,,,,,,,,
7.00585,4.08E-06,-0.001532721,,,,,,,,,,,,,,
7.00595,4.12E-06,-0.001547709,,,,,,,,,,,,,,
7.00605,4.15E-06,-0.001404793,,,,,,,,,,,,,,
7.00615,1.14E-05,-9.929681778,,,,,,,,,,,,,,
7.00625,1.71E-06,-9.996058464,,,,,,,,,,,,,,
7.00635,5.74E-07,-9.996786118,,,,,,,,,,,,,,
7.00645,2.15E-07,-9.996817589,,,,,,,,,,,,,,
7.00655,6.14E-08,-9.996837616,,,,,,,,,,,,,,
7.00665,-1.49E-08,-9.996818542,,,,,,,,,,,,,,
7.00675,-7.27E-08,-9.996801376,,,,,,,,,,,,,,
7.00685,-9.36E-08,-9.996932983,,,,,,,,,,,,,,
7.00695,-1.29E-07,-9.997132301,,,,,,,,,,,,,,
7.00705,-1.96E-07,-9.997232437,,,,,,,,,,,,,,
7.00715,-1.02E-05,-0.078769676,,,,,,,,,,,,,,
7.00725,2.96E-08,-0.002284029,,,,,,,,,,,,,,
7.00735,2.17E-06,-0.001763384,,,,,,,,,,,,,,
7.00745,3.06E-06,-0.001550101,,,,,,,,,,,,,,
7.00755,3.55E-06,-0.001522447,,,,,,,,,,,,,,
7.00765,3.80E-06,-0.001395575,,,,,,,,,,,,,,
7.00775,3.95E-06,-0.00117786,,,,,,,,,,,,,,
7.00785,4.02E-06,-0.001341745,,,,,,,,,,,,,,
7.00795,4.10E-06,-0.001254067,,,,,,,,,,,,,,
7.00805,4.12E-06,-0.001094827,,,,,,,,,,,,,,
7.00815,1.14E-05,-9.909330368,,,,,,,,,,,,,,
7.00825,1.72E-06,-9.995855331,,,,,,,,,,,,,,
7.00835,5.79E-07,-9.99641037,,,,,,,,,,,,,,
7.00845,1.93E-07,-9.996421814,,,,,,,,,,,,,,
7.00855,4.52E-08,-9.996833801,,,,,,,,,,,,,,
7.00865,-1.60E-08,-9.997186661,,,,,,,,,,,,,,
7.00875,-7.21E-08,-9.997179031,,,,,,,,,,,,,,
7.00885,-1.18E-07,-9.997376442,,,,,,,,,,,,,,
7.00895,-1.36E-07,-9.997327805,,,,,,,,,,,,,,
7.00905,-1.48E-07,-9.997209549,,,,,,,,,,,,,,
7.00915,-1.02E-05,-0.098489754,,,,,,,,,,,,,,
7.00925,4.57E-08,-0.00218446,,,,,,,,,,,,,,
7.00935,2.18E-06,-0.001932898,,,,,,,,,,,,,,
7.00945,3.09E-06,-0.001756417,,,,,,,,,,,,,,
7.00955,3.52E-06,-0.001479101,,,,,,,,,,,,,,
7.00965,3.84E-06,-0.00138495,,,,,,,,,,,,,,
7.00975,3.94E-06,-0.001375943,,,,,,,,,,,,,,
7.00985,4.03E-06,-0.001500281,,,,,,,,,,,,,,
7.00995,4.11E-06,-0.001514355,,,,,,,,,,,,,,
7.01005,4.13E-06,-0.001188907,,,,,,,,,,,,,,
7.01015,1.14E-05,-9.88986969,,,,,,,,,,,,,,
7.01025,1.72E-06,-9.996294975,,,,,,,,,,,,,,
7.01035,5.98E-07,-9.996801376,,,,,,,,,,,,,,
7.01045,2.10E-07,-9.996492386,,,,,,,,,,,,,,
7.01055,3.89E-08,-9.996640205,,,,,,,,,,,,,,
7.01065,-2.15E-08,-9.996954918,,,,,,,,,,,,,,
7.01075,-7.77E-08,-9.997067451,,,,,,,,,,,,,,
7.01085,-9.86E-08,-9.996981621,,,,,,,,,,,,,,
7.01095,-1.10E-07,-9.997084618,,,,,,,,,,,,,,
7.01105,-1.28E-07,-9.996897697,,,,,,,,,,,,,,
7.01115,-1.02E-05,-0.118835539,,,,,,,,,,,,,,
7.01125,2.33E-08,-0.002285226,,,,,,,,,,,,,,
7.01135,2.15E-06,-0.002201981,,,,,,,,,,,,,,
7.01145,3.07E-06,-0.001682884,,,,,,,,,,,,,,
7.01155,3.53E-06,-0.001353707,,,,,,,,,,,,,,
7.01165,3.79E-06,-0.001393957,,,,,,,,,,,,,,
7.01175,3.94E-06,-0.001427029,,,,,,,,,,,,,,
7.01185,4.03E-06,-0.001503378,,,,,,,,,,,,,,
7.01195,4.09E-06,-0.001422174,,,,,,,,,,,,,,
7.01205,4.14E-06,-0.001409227,,,,,,,,,,,,,,
7.01215,1.14E-05,-9.869475365,,,,,,,,,,,,,,
7.01225,1.71E-06,-9.996046066,,,,,,,,,,,,,,
7.01235,6.03E-07,-9.996239662,,,,,,,,,,,,,,
7.01245,2.31E-07,-9.996585846,,,,,,,,,,,,,,
7.01255,5.39E-08,-9.996605873,,,,,,,,,,,,,,
7.01265,-2.94E-08,-9.996911049,,,,,,,,,,,,,,
7.01275,-4.73E-08,-9.996689796,,,,,,,,,,,,,,
7.01285,-1.10E-07,-9.996856689,,,,,,,,,,,,,,
7.01295,-1.54E-07,-9.996684074,,,,,,,,,,,,,,
7.01305,-1.36E-07,-9.996764183,,,,,,,,,,,,,,
7.01315,-1.02E-05,-0.138300672,,,,,,,,,,,,,,
7.01325,-8.21E-09,-0.001763454,,,,,,,,,,,,,,
7.01335,2.14E-06,-0.001693228,,,,,,,,,,,,,,
7.01345,3.07E-06,-0.001693932,,,,,,,,,,,,,,
7.01355,3.53E-06,-0.001655089,,,,,,,,,,,,,,
7.01365,3.78E-06,-0.001558193,,,,,,,,,,,,,,
7.01375,3.94E-06,-0.001460383,,,,,,,,,,,,,,
7.01385,4.03E-06,-0.001426818,,,,,,,,,,,,,,
7.01395,4.07E-06,-0.001143802,,,,,,,,,,,,,,
7.01405,4.12E-06,-0.001131558,,,,,,,,,,,,,,
7.01415,1.14E-05,-9.849403381,,,,,,,,,,,,,,
7.01425,1.74E-06,-9.995882988,,,,,,,,,,,,,,
7.01435,5.76E-07,-9.996198654,,,,,,,,,,,,,,
7.01445,1.75E-07,-9.996487617,,,,,,,,,,,,,,
7.01455,2.35E-08,-9.996390343,,,,,,,,,,,,,,
7.01465,-7.58E-08,-9.996619225,,,,,,,,,,,,,,
7.01475,-1.11E-07,-9.996824265,,,,,,,,,,,,,,
7.01485,-1.29E-07,-9.996604919,,,,,,,,,,,,,,
7.01495,-1.41E-07,-9.99672699,,,,,,,,,,,,,,
7.01505,-1.58E-07,-9.997125626,,,,,,,,,,,,,,
7.01515,-1.02E-05,-0.158780158,,,,,,,,,,,,,,
7.01525,-3.64E-08,-0.002238009,,,,,,,,,,,,,,
7.01535,2.12E-06,-0.001738826,,,,,,,,,,,,,,
7.01545,3.05E-06,-0.001708498,,,,,,,,,,,,,,
7.01555,3.50E-06,-0.001574589,,,,,,,,,,,,,,
7.01565,3.75E-06,-0.001366654,,,,,,,,,,,,,,
7.01575,3.92E-06,-0.001262159,,,,,,,,,,,,,,
7.01585,4.03E-06,-0.001481071,,,,,,,,,,,,,,
7.01595,4.09E-06,-0.001342941,,,,,,,,,,,,,,
7.01605,4.10E-06,-0.001375732,,,,,,,,,,,,,,
7.01615,1.14E-05,-9.82968998,,,,,,,,,,,,,,
7.01625,1.69E-06,-9.996099472,,,,,,,,,,,,,,
7.01635,5.55E-07,-9.996407509,,,,,,,,,,,,,,
7.01645,1.89E-07,-9.996889114,,,,,,,,,,,,,,
7.01655,4.18E-08,-9.996994019,,,,,,,,,,,,,,
7.01665,-4.43E-08,-9.997131348,,,,,,,,,,,,,,
7.01675,-1.13E-07,-9.997396469,,,,,,,,,,,,,,
7.01685,-1.04E-07,-9.997631073,,,,,,,,,,,,,,
7.01695,-1.23E-07,-9.997720718,,,,,,,,,,,,,,
7.01705,-1.77E-07,-9.997889519,,,,,,,,,,,,,,
7.01715,-1.02E-05,-0.179182306,,,,,,,,,,,,,,
7.01725,1.03E-08,-0.002856324,,,,,,,,,,,,,,
7.01735,2.16E-06,-0.002059347,,,,,,,,,,,,,,
7.01745,3.07E-06,-0.002040982,,,,,,,,,,,,,,
7.01755,3.54E-06,-0.001708709,,,,,,,,,,,,,,
7.01765,3.80E-06,-0.001566989,,,,,,,,,,,,,,
7.01775,3.95E-06,-0.001639045,,,,,,,,,,,,,,
7.01785,4.04E-06,-0.001487826,,,,,,,,,,,,,,
7.01795,4.11E-06,-0.001701742,,,,,,,,,,,,,,
7.01805,4.16E-06,-0.001732845,,,,,,,,,,,,,,
7.01815,1.14E-05,-9.809555054,,,,,,,,,,,,,,
7.01825,1.74E-06,-9.996200562,,,,,,,,,,,,,,
7.01835,5.85E-07,-9.996520996,,,,,,,,,,,,,,
7.01845,2.11E-07,-9.996991158,,,,,,,,,,,,,,
7.01855,5.51E-08,-9.996814728,,,,,,,,,,,,,,
7.01865,-2.03E-08,-9.997152328,,,,,,,,,,,,,,
7.01875,-7.75E-08,-9.997166634,,,,,,,,,,,,,,
7.01885,-6.71E-08,-9.997363091,,,,,,,,,,,,,,
7.01895,-1.17E-07,-9.997267723,,,,,,,,,,,,,,
7.01905,-1.40E-07,-9.997159004,,,,,,,,,,,,,,
7.01915,-1.02E-05,-0.19866693,,,,,,,,,,,,,,
7.01925,-3.20E-09,-0.002203107,,,,,,,,,,,,,,
7.01935,2.19E-06,-0.001921358,,,,,,,,,,,,,,
7.01945,3.09E-06,-0.001871679,,,,,,,,,,,,,,
7.01955,3.55E-06,-0.001617865,,,,,,,,,,,,,,
7.01965,3.81E-06,-0.001596121,,,,,,,,,,,,,,
7.01975,3.93E-06,-0.001471361,,,,,,,,,,,,,,
7.01985,4.02E-06,-0.001191018,,,,,,,,,,,,,,
7.01995,4.09E-06,-0.001141058,,,,,,,,,,,,,,
7.02005,4.12E-06,-0.00122001,,,,,,,,,,,,,,
7.02015,1.15E-05,-9.789591789,,,,,,,,,,,,,,
7.02025,1.74E-06,-9.996040344,,,,,,,,,,,,,,
7.02035,5.82E-07,-9.99650383,,,,,,,,,,,,,,
7.02045,2.05E-07,-9.9969244,,,,,,,,,,,,,,
7.02055,1.66E-09,-9.997003555,,,,,,,,,,,,,,
7.02065,-6.93E-08,-9.996883392,,,,,,,,,,,,,,
7.02075,-1.06E-07,-9.996622086,,,,,,,,,,,,,,
7.02085,-1.23E-07,-9.996602058,,,,,,,,,,,,,,
7.02095,-1.40E-07,-9.996489525,,,,,,,,,,,,,,
7.02105,-1.62E-07,-9.996778488,,,,,,,,,,,,,,
7.02115,-1.02E-05,-0.218427539,,,,,,,,,,,,,,
