A1_LTD,,,,,,
 Time, MeasResult1_value, MeasResult2_value,,,,
6.96845,1.45E-05,9.99214077,,,,
6.96855,1.52E-05,9.992214203,,,,
6.96865,1.55E-05,9.991912842,,,,
6.96875,1.57E-05,9.992185593,,,,
6.96885,1.58E-05,9.992017746,,,,
6.96895,1.59E-05,9.992010117,,,,
6.96905,1.84E-05,9.687854767,,,,
6.96915,1.41E-05,-0.001137152,,,,
6.96925,2.52E-06,-0.001167551,,,,
6.96935,1.00E-06,-0.001229825,,,,
6.96945,5.22E-07,-0.001439167,,,,
6.96955,3.13E-07,-0.001094017,,,,
6.96965,2.09E-07,-0.001274508,,,,
6.96975,1.56E-07,-0.001300052,,,,
6.96985,1.16E-07,-0.001065378,,,,
6.96995,9.67E-08,-0.001040116,,,,
6.97005,-2.11E-06,0.292505562,,,,
6.97015,-2.73E-06,9.991691589,,,,
6.97025,1.01E-05,9.991750717,,,,
6.97035,1.33E-05,9.991484642,,,,
6.97045,1.45E-05,9.991588593,,,,
6.97055,1.52E-05,9.99185276,,,,
6.97065,1.55E-05,9.99160099,,,,
6.97075,1.57E-05,9.991394997,,,,
6.97085,1.58E-05,9.991710663,,,,
6.97095,1.59E-05,9.991803169,,,,
6.97105,1.84E-05,9.707763672,,,,
6.97115,1.42E-05,-0.001480262,,,,
6.97125,2.54E-06,-0.001330521,,,,
6.97135,1.05E-06,-0.00107734,,,,
6.97145,5.41E-07,-0.001146159,,,,
6.97155,3.36E-07,-0.001290693,,,,
6.97165,2.41E-07,-0.00143199,,,,
6.97175,1.67E-07,-0.00132848,,,,
6.97185,1.48E-07,-0.001425023,,,,
6.97195,1.20E-07,-0.001212867,,,,
6.97205,-2.07E-06,0.272812307,,,,
6.97215,-2.78E-06,9.991194725,,,,
6.97225,1.00E-05,9.991419792,,,,
6.97235,1.32E-05,9.991663933,,,,
6.97245,1.46E-05,9.991796494,,,,
6.97255,1.52E-05,9.99179554,,,,
6.97265,1.55E-05,9.991735458,,,,
6.97275,1.57E-05,9.991583824,,,,
6.97285,1.58E-05,9.991879463,,,,
6.97295,1.58E-05,9.991693497,,,,
6.97305,1.83E-05,9.727650642,,,,
6.97315,1.43E-05,-0.001272397,,,,
6.97325,2.53E-06,-0.001147848,,,,
6.97335,1.02E-06,-0.000986637,,,,
6.97345,5.43E-07,-0.000673081,,,,
6.97355,3.08E-07,-0.000852799,,,,
6.97365,1.98E-07,-0.00092964,,,,
6.97375,1.28E-07,-0.000991703,,,,
6.97385,8.81E-08,-0.000714035,,,,
6.97395,8.05E-08,-0.000919648,,,,
6.97405,-2.01E-06,0.25296846,,,,
6.97415,-2.92E-06,9.991495132,,,,
6.97425,9.97E-06,9.99176693,,,,
6.97435,1.32E-05,9.991828918,,,,
6.97445,1.45E-05,9.992017746,,,,
6.97455,1.52E-05,9.991823196,,,,
6.97465,1.55E-05,9.991823196,,,,
6.97475,1.57E-05,9.991680145,,,,
6.97485,1.58E-05,9.991815567,,,,
6.97495,1.59E-05,9.99187088,,,,
6.97505,1.82E-05,9.747871399,,,,
6.97515,1.44E-05,-0.001070444,,,,
6.97525,2.57E-06,-0.001011265,,,,
6.97535,1.03E-06,-0.001002681,,,,
6.97545,5.37E-07,-0.000811353,,,,
6.97555,3.13E-07,-0.000901071,,,,
6.97565,2.03E-07,-0.000988466,,,,
6.97575,1.45E-07,-0.000798898,,,,
6.97585,1.15E-07,-0.000740704,,,,
6.97595,9.26E-08,-0.000851462,,,,
6.97605,-1.92E-06,0.233027771,,,,
6.97615,-2.98E-06,9.991803169,,,,
6.97625,1.00E-05,9.991601944,,,,
6.97635,1.32E-05,9.991798401,,,,
6.97645,1.45E-05,9.991701126,,,,
6.97655,1.51E-05,9.991530418,,,,
6.97665,1.55E-05,9.991645813,,,,
6.97675,1.57E-05,9.991584778,,,,
6.97685,1.58E-05,9.991926193,,,,
6.97695,1.59E-05,9.992142677,,,,
6.97705,1.81E-05,9.767888069,,,,
6.97715,1.46E-05,-0.000935199,,,,
6.97725,2.60E-06,-0.001302726,,,,
6.97735,1.07E-06,-0.001212937,,,,
6.97745,5.24E-07,-0.001062493,,,,
6.97755,3.03E-07,-0.001001836,,,,
6.97765,2.20E-07,-0.001012884,,,,
6.97775,1.53E-07,-0.001031038,,,,
6.97785,1.08E-07,-0.000639727,,,,
6.97795,1.09E-07,-0.000710798,,,,
6.97805,-1.84E-06,0.2134642,,,,
6.97815,-3.11E-06,9.991703987,,,,
6.97825,9.95E-06,9.991669655,,,,
6.97835,1.32E-05,9.991902351,,,,
6.97845,1.45E-05,9.991888046,,,,
6.97855,1.51E-05,9.991715431,,,,
6.97865,1.55E-05,9.991593361,,,,
6.97875,1.57E-05,9.991641998,,,,
6.97885,1.58E-05,9.991901398,,,,
6.97895,1.58E-05,9.991897583,,,,
6.97905,1.79E-05,9.787662506,,,,
6.97915,1.46E-05,-0.000855965,,,,
6.97925,2.50E-06,-0.001187816,,,,
6.97935,9.85E-07,-0.001016895,,,,
6.97945,4.98E-07,-0.000958279,,,,
6.97955,2.70E-07,-0.000736693,,,,
6.97965,1.71E-07,-0.00098347,,,,
6.97975,1.32E-07,-0.000751048,,,,
6.97985,8.85E-08,-0.0005904,,,,
6.97995,5.09E-08,-0.000683777,,,,
6.98005,-1.75E-06,0.193084076,,,,
6.98015,-3.19E-06,9.991482735,,,,
6.98025,9.96E-06,9.991830826,,,,
6.98035,1.32E-05,9.991975784,,,,
6.98045,1.45E-05,9.991797447,,,,
6.98055,1.51E-05,9.991979599,,,,
6.98065,1.55E-05,9.991938591,,,,
6.98075,1.57E-05,9.991713524,,,,
6.98085,1.58E-05,9.991610527,,,,
6.98095,1.59E-05,9.991575241,,,,
6.98105,1.79E-05,9.807632446,,,,
6.98115,1.48E-05,-0.00099867,,,,
6.98125,2.59E-06,-0.000916622,,,,
6.98135,1.02E-06,-0.001010351,,,,
6.98145,5.44E-07,-0.000733245,,,,
6.98155,3.41E-07,-0.000943994,,,,
6.98165,2.13E-07,-0.000784472,,,,
6.98175,1.76E-07,-0.000704536,,,,
6.98185,1.19E-07,-0.000702987,,,,
6.98195,7.79E-08,-0.000479783,,,,
6.98205,-1.67E-06,0.173439637,,,,
6.98215,-3.24E-06,9.992086411,,,,
6.98225,9.97E-06,9.991958618,,,,
6.98235,1.32E-05,9.991756439,,,,
6.98245,1.45E-05,9.991764069,,,,
6.98255,1.51E-05,9.991565704,,,,
6.98265,1.55E-05,9.991506577,,,,
6.98275,1.57E-05,9.991586685,,,,
6.98285,1.59E-05,9.991663933,,,,
6.98295,1.59E-05,9.991833687,,,,
6.98305,1.78E-05,9.827816963,,,,
6.98315,1.49E-05,-0.000712205,,,,
6.98325,2.62E-06,-0.001072344,,,,
6.98335,1.07E-06,-0.001047434,,,,
6.98345,5.67E-07,-0.000863987,,,,
6.98355,3.54E-07,-0.000750696,,,,
6.98365,2.54E-07,-0.000460995,,,,
6.98375,1.53E-07,-0.000566264,,,,
6.98385,1.35E-07,-0.000206267,,,,
6.98395,1.24E-07,-0.000283248,,,,
6.98405,-1.61E-06,0.153840095,,,,
6.98415,-3.34E-06,9.992069244,,,,
6.98425,9.99E-06,9.992430687,,,,
6.98435,1.32E-05,9.992601395,,,,
6.98445,1.46E-05,9.992181778,,,,
6.98455,1.52E-05,9.991876602,,,,
6.98465,1.55E-05,9.991930008,,,,
6.98475,1.57E-05,9.992131233,,,,
6.98485,1.58E-05,9.992038727,,,,
6.98495,1.59E-05,9.991973877,,,,
6.98505,1.77E-05,9.847652435,,,,
6.98515,1.50E-05,-0.000855895,,,,
6.98525,2.56E-06,-0.000858147,,,,
6.98535,1.03E-06,-0.00088559,,,,
6.98545,5.04E-07,-0.000910922,,,,
6.98555,2.89E-07,-0.000642613,,,,
6.98565,2.01E-07,-0.000621714,,,,
6.98575,1.43E-07,-0.000372544,,,,
6.98585,7.60E-08,-0.000597789,,,,
6.98595,5.11E-08,-0.000683425,,,,
6.98605,-1.49E-06,0.133243605,,,,
6.98615,-3.51E-06,9.992278099,,,,
6.98625,9.92E-06,9.992115021,,,,
6.98635,1.32E-05,9.991922379,,,,
6.98645,1.45E-05,9.991616249,,,,
6.98655,1.52E-05,9.991710663,,,,
6.98665,1.55E-05,9.991596222,,,,
6.98675,1.57E-05,9.991671562,,,,
6.98685,1.58E-05,9.991984367,,,,
6.98695,1.59E-05,9.99202919,,,,
6.98705,1.76E-05,9.867463112,,,,
6.98715,1.51E-05,-0.000845551,,,,
6.98725,2.58E-06,-0.000946457,,,,
6.98735,1.03E-06,-0.000885942,,,,
6.98745,5.09E-07,-0.001048208,,,,
6.98755,2.93E-07,-0.00110035,,,,
6.98765,1.77E-07,-0.001070725,,,,
6.98775,1.39E-07,-0.001107879,,,,
6.98785,1.08E-07,-0.001157699,,,,
6.98795,9.22E-08,-0.000959546,,,,
6.98805,-1.38E-06,0.113032788,,,,
6.98815,-3.62E-06,9.991617203,,,,
6.98825,9.96E-06,9.991903305,,,,
6.98835,1.32E-05,9.991779327,,,,
6.98845,1.45E-05,9.991910934,,,,
6.98855,1.52E-05,9.991949081,,,,
6.98865,1.55E-05,9.991874695,,,,
6.98875,1.57E-05,9.991927147,,,,
6.98885,1.58E-05,9.991886139,,,,
6.98895,1.59E-05,9.991620064,,,,
6.98905,1.75E-05,9.887338638,,,,
6.98915,1.53E-05,-0.000999584,,,,
6.98925,2.59E-06,-0.00127866,,,,
6.98935,1.04E-06,-0.001130608,,,,
6.98945,5.48E-07,-0.001187957,,,,
6.98955,3.02E-07,-0.001204634,,,,
6.98965,2.01E-07,-0.001243969,,,,
6.98975,1.66E-07,-0.001174939,,,,
6.98985,1.35E-07,-0.001054189,,,,
6.98995,1.08E-07,-0.001171069,,,,
6.99005,-1.25E-06,0.09271346,,,,
6.99015,-3.71E-06,9.99141407,,,,
6.99025,9.96E-06,9.991444588,,,,
6.99035,1.32E-05,9.991571426,,,,
6.99045,1.45E-05,9.991623878,,,,
6.99055,1.52E-05,9.991666794,,,,
6.99065,1.55E-05,9.991556168,,,,
6.99075,1.57E-05,9.991358757,,,,
6.99085,1.58E-05,9.991333008,,,,
6.99095,1.59E-05,9.991204262,,,,
6.99105,1.73E-05,9.907105446,,,,
6.99115,1.55E-05,-0.001229122,,,,
6.99125,2.60E-06,-0.001325243,,,,
6.99135,1.03E-06,-0.001146652,,,,
6.99145,5.39E-07,-0.001232851,,,,
6.99155,3.20E-07,-0.001339668,,,,
6.99165,1.96E-07,-0.001124979,,,,
6.99175,1.55E-07,-0.001346635,,,,
6.99185,1.24E-07,-0.001413694,,,,
6.99195,9.24E-08,-0.001231514,,,,
6.99205,-1.17E-06,0.072758496,,,,
6.99215,-3.88E-06,9.991070747,,,,
6.99225,9.93E-06,9.991024971,,,,
6.99235,1.32E-05,9.991407394,,,,
6.99245,1.46E-05,9.991328239,,,,
6.99255,1.51E-05,9.991294861,,,,
6.99265,1.55E-05,9.991658211,,,,
6.99275,1.57E-05,9.991491318,,,,
6.99285,1.58E-05,9.991350174,,,,
6.99295,1.59E-05,9.99124527,,,,
6.99305,1.72E-05,9.926717758,,,,
6.99315,1.56E-05,-0.001220959,,,,
6.99325,2.61E-06,-0.001260857,,,,
6.99335,1.02E-06,-0.000878131,,,,
6.99345,5.24E-07,-0.001024002,,,,
6.99355,3.24E-07,-0.001267472,,,,
6.99365,2.01E-07,-0.000912189,,,,
6.99375,1.65E-07,-0.000902619,,,,
6.99385,1.16E-07,-0.000841118,,,,
6.99395,6.91E-08,-0.001164454,,,,
6.99405,-1.05E-06,0.053087328,,,,
6.99415,-4.02E-06,9.991483688,,,,
6.99425,9.85E-06,9.991464615,,,,
6.99435,1.31E-05,9.991523743,,,,
6.99445,1.45E-05,9.991571426,,,,
6.99455,1.52E-05,9.99151516,,,,
6.99465,1.55E-05,9.99136734,,,,
6.99475,1.57E-05,9.991672516,,,,
6.99485,1.58E-05,9.991453171,,,,
6.99495,1.59E-05,9.991491318,,,,
6.99505,1.70E-05,9.947152138,,,,
6.99515,1.58E-05,-0.000990296,,,,
6.99525,2.58E-06,-0.00121913,,,,
6.99535,1.04E-06,-0.001068052,,,,
6.99545,5.65E-07,-0.000942728,,,,
6.99555,3.35E-07,-0.000819374,,,,
6.99565,2.24E-07,-0.001191546,,,,
6.99575,1.61E-07,-0.001238129,,,,
6.99585,1.39E-07,-0.001133141,,,,
6.99595,1.20E-07,-0.000853502,,,,
6.99605,-8.50E-07,0.033416998,,,,
6.99615,-4.17E-06,9.991546631,,,,
6.99625,9.92E-06,9.991695404,,,,
6.99635,1.32E-05,9.991696358,,,,
6.99645,1.46E-05,9.991861343,,,,
6.99655,1.52E-05,9.991698265,,,,
6.99665,1.56E-05,9.991800308,,,,
6.99675,1.58E-05,9.991876602,,,,
6.99685,1.59E-05,9.991570473,,,,
6.99695,1.59E-05,9.991652489,,,,
6.99705,1.68E-05,9.967750549,,,,
6.99715,1.61E-05,-0.000662878,,,,
6.99725,2.65E-06,-0.00106967,,,,
6.99735,1.08E-06,-0.000999725,,,,
6.99745,5.33E-07,-0.000828311,,,,
6.99755,3.49E-07,-0.000683707,,,,
6.99765,2.25E-07,-0.000865887,,,,
6.99775,1.58E-07,-0.000783276,,,,
6.99785,1.27E-07,-0.000700243,,,,
6.99795,1.43E-07,-0.001044619,,,,
6.99805,-6.22E-07,0.013387446,,,,
6.99815,-4.37E-06,9.991703033,,,,
6.99825,9.90E-06,9.991930008,,,,
6.99835,1.32E-05,9.992037773,,,,
6.99845,1.46E-05,9.992200851,,,,
6.99855,1.52E-05,9.992111206,,,,
6.99865,1.55E-05,9.991776466,,,,
6.99875,1.57E-05,9.9917202,,,,
6.99885,1.58E-05,9.991786003,,,,
6.99895,1.59E-05,9.991670609,,,,
6.99905,1.64E-05,9.987411499,,,,
6.99915,1.65E-05,-0.000565631,,,,
6.99925,2.62E-06,-0.000792072,,,,
6.99935,1.09E-06,-0.000892204,,,,
6.99945,5.71E-07,-0.000829789,,,,
6.99955,3.68E-07,-0.000847592,,,,
6.99965,2.17E-07,-0.000629032,,,,
6.99975,1.68E-07,-0.000537836,,,,
6.99985,1.39E-07,-0.000811916,,,,
6.99995,1.29E-07,-0.000959616,,,,
7.00005,8.72E-08,-0.000753581,,,,
7.00015,-5.12E-06,9.98623085,,,,
7.00025,9.90E-06,9.992333412,,,,
7.00035,1.32E-05,9.992164612,,,,
7.00045,1.46E-05,9.9920578,,,,
7.00055,1.52E-05,9.992163658,,,,
7.00065,1.55E-05,9.991612434,,,,
7.00075,1.57E-05,9.991979599,,,,
7.00085,1.58E-05,9.991969109,,,,
7.00095,1.59E-05,9.992307663,,,,
7.00105,1.60E-05,9.992157936,,,,
7.00115,1.70E-05,0.015109187,,,,
7.00125,2.68E-06,-0.000949765,,,,
7.00135,1.07E-06,-0.000885801,,,,
7.00145,5.52E-07,-0.000700736,,,,
7.00155,3.59E-07,-0.000939913,,,,
7.00165,2.19E-07,-0.000732471,,,,
7.00175,1.78E-07,-0.000712487,,,,
7.00185,1.61E-07,-0.000571683,,,,
7.00195,1.17E-07,-0.000450018,,,,
7.00205,7.82E-08,-0.000507086,,,,
7.00215,-5.14E-06,9.966125488,,,,
7.00225,9.93E-06,9.992157936,,,,
7.00235,1.33E-05,9.99207592,,,,
7.00245,1.46E-05,9.99223423,,,,
7.00255,1.52E-05,9.992022514,,,,
7.00265,1.55E-05,9.992089272,,,,
7.00275,1.57E-05,9.992231369,,,,
7.00285,1.58E-05,9.992135048,,,,
7.00295,1.59E-05,9.991973877,,,,
7.00305,1.59E-05,9.992064476,,,,
7.00315,1.70E-05,0.034893367,,,,
7.00325,2.67E-06,-0.000705802,,,,
7.00335,1.11E-06,-0.000770399,,,,
7.00345,5.85E-07,-0.000570416,,,,
7.00355,3.57E-07,-0.000894104,,,,
7.00365,2.68E-07,-0.000980656,,,,
7.00375,1.94E-07,-0.001105628,,,,
7.00385,1.42E-07,-0.001380481,,,,
7.00395,1.13E-07,-0.001043001,,,,
7.00405,1.22E-07,-0.000852658,,,,
7.00415,-5.14E-06,9.946176529,,,,
7.00425,9.89E-06,9.99181366,,,,
7.00435,1.32E-05,9.992123604,,,,
7.00445,1.46E-05,9.992198944,,,,
7.00455,1.52E-05,9.9923563,,,,
7.00465,1.55E-05,9.992017746,,,,
7.00475,1.57E-05,9.991719246,,,,
7.00485,1.59E-05,9.991786003,,,,
7.00495,1.59E-05,9.992009163,,,,
7.00505,1.60E-05,9.99185276,,,,
7.00515,1.71E-05,0.054700982,,,,
7.00525,2.70E-06,-0.001075651,,,,
7.00535,1.11E-06,-0.00108691,,,,
7.00545,5.81E-07,-0.000845973,,,,
7.00555,3.64E-07,-0.001037723,,,,
7.00565,2.57E-07,-0.001095143,,,,
7.00575,2.05E-07,-0.000867154,,,,
7.00585,1.43E-07,-0.000978897,,,,
7.00595,1.28E-07,-0.000841962,,,,
7.00605,1.25E-07,-0.000786302,,,,
7.00615,-5.16E-06,9.92641449,,,,
7.00625,9.86E-06,9.992452621,,,,
7.00635,1.32E-05,9.992450714,,,,
7.00645,1.46E-05,9.992036819,,,,
7.00655,1.52E-05,9.992101669,,,,
7.00665,1.55E-05,9.99212265,,,,
7.00675,1.57E-05,9.992246628,,,,
7.00685,1.58E-05,9.992264748,,,,
7.00695,1.59E-05,9.992446899,,,,
7.00705,1.60E-05,9.992365837,,,,
7.00715,1.71E-05,0.074763961,,,,
7.00725,2.66E-06,-0.001369785,,,,
7.00735,1.07E-06,-0.001283938,,,,
7.00745,5.69E-07,-0.001246784,,,,
7.00755,3.24E-07,-0.000980374,,,,
7.00765,2.15E-07,-0.001079944,,,,
7.00775,1.64E-07,-0.000860398,,,,
7.00785,1.26E-07,-0.000895019,,,,
7.00795,8.83E-08,-0.001086558,,,,
7.00805,9.09E-08,-0.001082055,,,,
7.00815,-5.23E-06,9.905740738,,,,
7.00825,9.84E-06,9.991662979,,,,
7.00835,1.32E-05,9.991805077,,,,
7.00845,1.46E-05,9.991643906,,,,
7.00855,1.52E-05,9.991858482,,,,
7.00865,1.55E-05,9.991762161,,,,
7.00875,1.57E-05,9.991823196,,,,
7.00885,1.58E-05,9.991818428,,,,
7.00895,1.59E-05,9.991956711,,,,
7.00905,1.60E-05,9.991949081,,,,
7.00915,1.71E-05,0.094855435,,,,
7.00925,2.69E-06,-0.000976645,,,,
7.00935,1.10E-06,-0.000919225,,,,
7.00945,5.78E-07,-0.001036246,,,,
7.00955,3.64E-07,-0.000950961,,,,
7.00965,2.27E-07,-0.000866943,,,,
7.00975,1.96E-07,-0.000761322,,,,
7.00985,1.53E-07,-0.000772369,,,,
7.00995,1.03E-07,-0.000860539,,,,
7.01005,6.72E-08,-0.000898326,,,,
7.01015,-5.27E-06,9.886386871,,,,
7.01025,9.73E-06,9.992143631,,,,
7.01035,1.32E-05,9.992306709,,,,
7.01045,1.45E-05,9.99200058,,,,
7.01055,1.52E-05,9.991956711,,,,
7.01065,1.55E-05,9.99191761,,,,
7.01075,1.56E-05,9.992023468,,,,
7.01085,1.58E-05,9.992092133,,,,
7.01095,1.59E-05,9.992217064,,,,
7.01105,1.59E-05,9.992197037,,,,
7.01115,1.71E-05,0.115257367,,,,
7.01125,2.67E-06,-0.000919577,,,,
7.01135,1.08E-06,-0.000986074,,,,
7.01145,5.33E-07,-0.000338697,,,,
7.01155,3.52E-07,-0.000920844,,,,
7.01165,2.23E-07,-0.001061156,,,,
7.01175,1.69E-07,-0.000857584,,,,
7.01185,1.27E-07,-0.000929288,,,,
7.01195,1.08E-07,-0.000851603,,,,
7.01205,1.21E-07,-0.001091624,,,,
7.01215,-5.21E-06,9.865909576,,,,
7.01225,9.82E-06,9.991547585,,,,
7.01235,1.32E-05,9.991617203,,,,
7.01245,1.45E-05,9.991764069,,,,
7.01255,1.52E-05,9.991887093,,,,
7.01265,1.55E-05,9.991800308,,,,
7.01275,1.57E-05,9.99174881,,,,
7.01285,1.58E-05,9.991524696,,,,
7.01295,1.59E-05,9.991684914,,,,
7.01305,1.60E-05,9.991775513,,,,
7.01315,1.72E-05,0.134790346,,,,
7.01325,2.70E-06,-0.001240803,,,,
7.01335,1.08E-06,-0.001198371,,,,
7.01345,5.67E-07,-0.000962571,,,,
7.01355,3.29E-07,-0.000742463,,,,
7.01365,2.33E-07,-0.000845903,,,,
7.01375,1.97E-07,-0.000922603,,,,
7.01385,1.47E-07,-0.001041664,,,,
7.01395,9.81E-08,-0.000998247,,,,
7.01405,9.08E-08,-0.001102813,,,,
7.01415,-5.23E-06,9.846088409,,,,
7.01425,9.81E-06,9.992192268,,,,
7.01435,1.32E-05,9.992004395,,,,
7.01445,1.45E-05,9.991972923,,,,
7.01455,1.51E-05,9.991844177,,,,
7.01465,1.55E-05,9.991728783,,,,
7.01475,1.57E-05,9.991754532,,,,
7.01485,1.58E-05,9.991812706,,,,
7.01495,1.59E-05,9.99171257,,,,
7.01505,1.59E-05,9.991573334,,,,
7.01515,1.71E-05,0.154754877,,,,
7.01525,2.66E-06,-0.000967286,,,,
7.01535,1.09E-06,-0.000895089,,,,
7.01545,5.70E-07,-0.000857373,,,,
7.01555,3.10E-07,-0.001000358,,,,
7.01565,1.94E-07,-0.000778139,,,,
7.01575,1.30E-07,-0.001050601,,,,
7.01585,1.17E-07,-0.000933228,,,,
7.01595,7.46E-08,-0.000804175,,,,
7.01605,5.36E-08,-0.000979459,,,,
7.01615,-5.24E-06,9.826243401,,,,
7.01625,9.78E-06,9.992026329,,,,
7.01635,1.31E-05,9.991922379,,,,
7.01645,1.45E-05,9.991940498,,,,
7.01655,1.52E-05,9.991889,,,,
7.01665,1.55E-05,9.992360115,,,,
7.01675,1.57E-05,9.992037773,,,,
7.01685,1.58E-05,9.99187088,,,,
7.01695,1.59E-05,9.991650581,,,,
7.01705,1.59E-05,9.991459846,,,,
7.01715,1.72E-05,0.174365669,,,,
7.01725,2.68E-06,-0.00135332,,,,
7.01735,1.05E-06,-0.001294141,,,,
7.01745,5.59E-07,-0.000925488,,,,
7.01755,3.29E-07,-0.000711854,,,,
7.01765,2.00E-07,-0.000997473,,,,
7.01775,1.59E-07,-0.001056793,,,,
7.01785,1.29E-07,-0.001069107,,,,
7.01795,1.07E-07,-0.001017035,,,,
7.01805,7.47E-08,-0.001214133,,,,
7.01815,-5.26E-06,9.805874825,,,,
7.01825,9.77E-06,9.991773605,,,,
7.01835,1.31E-05,9.991971016,,,,
7.01845,1.45E-05,9.991704941,,,,
7.01855,1.51E-05,9.991715431,,,,
7.01865,1.55E-05,9.991847992,,,,
7.01875,1.57E-05,9.991751671,,,,
7.01885,1.58E-05,9.991916656,,,,
7.01895,1.58E-05,9.991735458,,,,
7.01905,1.59E-05,9.991894722,,,,
7.01915,1.72E-05,0.194819182,,,,
7.01925,2.70E-06,-0.00119429,,,,
7.01935,1.06E-06,-0.001280349,,,,
7.01945,5.56E-07,-0.000935902,,,,
7.01955,3.36E-07,-0.001081492,,,,
7.01965,2.35E-07,-0.000871376,,,,
7.01975,1.58E-07,-0.000702143,,,,
7.01985,1.45E-07,-0.00092591,,,,
7.01995,1.14E-07,-0.001154814,,,,
7.02005,1.03E-07,-0.001329676,,,,
7.02015,-5.27E-06,9.785473824,,,,
7.02025,9.76E-06,9.991196632,,,,
7.02035,1.32E-05,9.991384506,,,,
7.02045,1.45E-05,9.991559029,,,,
7.02055,1.51E-05,9.991418839,,,,
7.02065,1.55E-05,9.991480827,,,,
7.02075,1.57E-05,9.991540909,,,,
7.02085,1.58E-05,9.991861343,,,,
7.02095,1.58E-05,9.991835594,,,,
7.02105,1.59E-05,9.992002487,,,,
7.02115,1.72E-05,0.214873999,,,,
7.02125,2.73E-06,-0.001084377,,,,
7.02135,1.09E-06,-0.001530574,,,,
7.02145,5.68E-07,-0.001333757,,,,
7.02155,3.47E-07,-0.001111468,,,,
7.02165,2.24E-07,-0.001053626,,,,
7.02175,1.75E-07,-0.001199216,,,,
7.02185,1.27E-07,-0.001126245,,,,
7.02195,1.20E-07,-0.001120334,,,,
7.02205,1.18E-07,-0.00147041,,,,
7.02215,1.06E-07,-0.001285697,,,,
7.02225,7.92E-08,-0.001287245,,,,
7.02235,7.67E-08,-0.001243125,,,,
7.02245,8.00E-08,-0.001288934,,,,
7.02255,6.23E-08,-0.00107551,,,,
7.02265,6.00E-08,-0.001080014,,,,
7.02275,8.16E-08,-0.001152281,,,,
7.02285,5.22E-08,-0.001222155,,,,
7.02295,6.25E-08,-0.001329184,,,,
7.02305,4.80E-08,-0.001405813,,,,
7.02315,3.15E-08,-0.001421435,,,,
7.02325,3.87E-08,-0.00116748,,,,
7.02335,4.64E-08,-0.001189083,,,,
7.02345,5.63E-08,-0.001384562,,,,
7.02355,7.77E-08,-0.001215611,,,,
7.02365,7.06E-08,-0.001383788,,,,
7.02375,9.78E-08,-0.001202593,,,,
7.02385,8.67E-08,-0.001450496,,,,
7.02395,1.04E-07,-0.001234962,,,,
7.02405,7.70E-08,-0.001575679,,,,
7.02415,8.96E-08,-0.001566109,,,,
7.02425,8.95E-08,-0.001512279,,,,
7.02435,9.28E-08,-0.001474773,,,,
7.02445,8.80E-08,-0.001541129,,,,
7.02455,8.09E-08,-0.001392373,,,,
7.02465,1.09E-07,-0.001517204,,,,
7.02475,1.28E-07,-0.00135719,,,,
7.02485,1.09E-07,-0.001431145,,,,
7.02495,9.68E-08,-0.001186057,,,,
7.02505,1.13E-07,-0.001525226,,,,
7.02515,1.10E-07,-0.001262968,,,,
7.02525,9.32E-08,-0.001340161,,,,
7.02535,1.12E-07,-0.00119049,,,,
7.02545,1.62E-07,-0.001220748,,,,
7.02555,1.21E-07,-0.001300333,,,,
7.02565,1.08E-07,-0.001251921,,,,
7.02575,1.05E-07,-0.001242702,,,,
7.02585,9.49E-08,-0.001378863,,,,
7.02595,9.49E-08,-0.001122304,,,,
7.02605,9.13E-08,-0.001269583,,,,
7.02615,5.81E-08,-0.001332632,,,,
7.02625,8.64E-08,-0.001099787,,,,
7.02635,8.88E-08,-0.001111749,,,,
7.02645,8.79E-08,-0.001093384,,,,
7.02655,9.24E-08,-0.001498627,,,,
7.02665,1.07E-07,-0.001428471,,,,
7.02675,1.16E-07,-0.001285697,,,,
7.02685,1.07E-07,-0.001094509,,,,
7.02695,9.91E-08,-0.001297026,,,,
7.02705,1.02E-07,-0.001368659,,,,
7.02715,1.02E-07,-0.001480613,,,,
7.02725,1.05E-07,-0.001585883,,,,
7.02735,1.06E-07,-0.00142059,,,,
7.02745,1.04E-07,-0.001549925,,,,
7.02755,8.88E-08,-0.001672293,,,,
7.02765,1.14E-07,-0.001802261,,,,
7.02775,1.21E-07,-0.001492224,,,,
7.02785,1.09E-07,-0.001183805,,,,
7.02795,1.26E-07,-0.001626836,,,,
7.02805,1.17E-07,-0.001781432,,,,
7.02815,1.18E-07,-0.00169087,,,,
7.02825,1.17E-07,-0.001624514,,,,
7.02835,1.05E-07,-0.001672926,,,,
7.02845,1.09E-07,-0.001467173,,,,
7.02855,9.18E-08,-0.001689955,,,,
7.02865,8.10E-08,-0.001609244,,,,
7.02875,9.73E-08,-0.001287667,,,,
7.02885,1.05E-07,-0.001184931,,,,
7.02895,9.89E-08,-0.001099858,,,,
7.02905,1.44E-07,-0.001455422,,,,
7.02915,1.21E-07,-0.001243828,,,,
7.02925,8.46E-08,-0.001254032,,,,
7.02935,1.25E-07,-0.001304274,,,,
7.02945,6.88E-08,-0.001035894,,,,
7.02955,7.25E-08,-0.001064604,,,,
7.02965,9.04E-08,-0.001135815,,,,
7.02975,1.02E-07,-0.001330943,,,,
7.02985,9.48E-08,-0.001252132,,,,
7.02995,1.02E-07,-0.001119912,,,,
7.03005,1.13E-07,-0.001277112,,,,
7.03015,9.47E-08,-0.001135322,,,,
